rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
166	1	3	6	0.11739828142271147	-45.376518375335344	0.8321608040201006	13.266065997907864	C18H32O6	[M - H]-	BHWUKOCNOLCGLB	InChI=1S/C18H32O6/c1-2-14(20)17-12-15(21)16(24-17)11-10-13(19)8-6-4-3-5-7-9-18(22)23/h10-11,13-17,19-21H,2-9,12H2,1H3,(H,22,23)	null	CCC(C1CC(C(O1)C=CC(CCCCCCCC(=O)O)O)O)O	1.79999995	102339348;126457312;131839904;131839905;131839906;131839907;131839908;131839909;131839910;131839911;131839912;131839913;131839914;131839915;131839916;131839917;131839918;131839919;131839920;131839921;131839922;131839923;131839924;131839925;131839926;131839927;131839928;131839929;131839930;131839931;131839932;131839933;131839934	COCONUT:(CNP0076856);Training Set;PubChem:(102339348 126457312 131839904 131839905 131839906 131839907 131839908 131839909 131839910 131839911 131839912 131839913 131839914 131839915 131839916 131839917 131839918 131839919 131839920 131839921 131839922 131839923 131839924 131839925 131839926 131839927 131839928 131839929 131839930 131839931 131839932 131839933 131839934);2304_LOTUS_DNP:(Phytofurans)	2113538	343.2124938964844	117.027	77_2211_77
167	3	1	2	0.1161063882458401	-117.28583351995299	0.20753768844221107	24.219328677092115	C29H44O4	[M - H]-	IRRPUWFFVIPXCD	InChI=1S/C29H44O4/c1-17(2)19-10-13-29(25(32)33)15-14-27(6)21(24(19)29)8-9-22-26(5,16-23(30)31)20(18(3)4)11-12-28(22,27)7/h19-22,24H,1,3,8-16H2,2,4-7H3,(H,30,31)(H,32,33)	null	C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C(C)(CC(=O)O)C(C(=C)C)CCC43C)C12	6.497293167523913	""	""	0	455.3152160644531	343.134	289_2211_289
168	1	4	4	0.1153742097138638	-62.714615110960374	0.9999999999999999	41.93944414193808	C11H18O4	[M + CH2O2 - H]-	NXWBVVHGBYZNPB	InChI=1S/C11H18O4/c1-9(11(14)15)7-5-3-2-4-6-8-10(12)13/h1-8H2,(H,12,13)(H,14,15)	2-methylidenedecanedioic acid	C=C(CCCCCCCC(=O)O)C(=O)O	2.70000005	19780591	COCONUT:(CNP0066380);PubChem:(19780591);SuperNatural:(SN00028380);ZINC bio:(ZINC31154984);2304_LOTUS_DNP:(2-Methylidenedecanedioic acid)	3153922	259.118408203125	96.99	56_2211_56
169	1	3	3	0.11530648384258355	-123.91897450888267	0.9999999999999999	26.065042358826098	C27H46O4	[M + CH2O2 - H]-	ITZYGDKGRKKBSN	InChI=1S/C27H46O4/c1-16(6-5-7-17(2)25(30)31)20-8-9-21-24-22(11-13-27(20,21)4)26(3)12-10-19(28)14-18(26)15-23(24)29/h16-24,28-29H,5-15H2,1-4H3,(H,30,31)	3a,7a-Dihydroxycoprostanate	CC(CCCC(C)C(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	6.5999999	440384;3376603;5284230;5284231;5284239;5284283;5284284;20848940;21252244;24755560;45266753;49874119;53935393;53477686;93535590;89830648;89830650;139534157;139025220	HMDB:(359);SuperNatural:(SN00141641 SN00141640 SN00141643 SN00141642 SN00335527 SN00266383 SN00322043 SN00315832);ZINC bio:(ZINC68590605 ZINC68590610 ZINC68590614 ZINC68590618);MeSH:(440384);PubMed;2304_LOTUS_DNP:(Cholestane steroids);COCONUT:(CNP0048584 CNP0258026);Natural Products:(UNPD85008 UNPD144403 UNPD5232 UNPD73891);PubChem:(440384 3376603 5284230 5284231 5284239 5284283 5284284 20848940 21252244 24755560 45266753 49874119 53935393 53477686 93535590 89830648 89830650 139534157 139025220);CHEBI:(48467 58750 16577);PubChem class - bio and metabolites;KEGG:(C04554);Biocyc:(CPD-1834)	19966318	479.3375244140625	331.473	265_2211_265
170	1	2	5	0.11500983079762607	-26.54952960988808	0.6472361809045226	15.73865705086907	C15H30O3	[M + CH2O2 - H]-	WQGBUBJRPOAOLO	InChI=1S/C15H30O3/c1-2-3-4-5-6-7-8-11-14(16)12-9-10-13-15(17)18/h14,16H,2-13H2,1H3,(H,17,18)	null	CCCCCCCCCC(CCCCC(=O)O)O	4.69999981	12398971	COCONUT:(CNP0287679);Natural Products:(UNPD156908);PubChem:(12398971);SuperNatural:(SN00344717);KEGG Mine	8593113090	303.2176513671875	170.123	110_2211_110
171	1	1	1	0.11432560291220817	-724.0923286162506	0.9999999999999999	35.93316753256757	C20H30N6O7	[M - H]-	KZEZYORMOMYIGZ	InChI=1S/C20H30N6O7/c1-13(2)16(24-20(29)33-12-14-8-5-4-6-9-14)17(27)23-15(18(28)32-3)10-7-11-22-19(21)25-26(30)31/h4-6,8-9,13,15-16H,7,10-12H2,1-3H3,(H,23,27)(H,24,29)(H3,21,22,25)	methyl N-[(benzyloxy)carbonyl]valyl-(E)-N5-[amino(nitroamino)methylidene]ornithinate	CC(C)C(C(=O)NC(CCCN=C(N)N[N+](=O)[O-])C(=O)OC)NC(=O)OCC1=CC=CC=C1	1.79999995	3844293;16396356;28636265;124577390;135882507;135915677;135915678	COCONUT:(CNP0237362);PubChem:(3844293 16396356 28636265 124577390 135882507 135915677 135915678);SuperNatural:(SN00094530 SN00094529);ZINC bio:(ZINC20111298 ZINC20111300)	3153922	465.208251953125	165.125	103_2211_103
172	1	4	4	0.11391905446288696	-54.797924748804235	0.9999999999999999	51.47387872261764	C27H46O6	[M - H]-	FAYYTQMQTAKHRM	InChI=1S/C27H46O6/c1-14(5-8-21(29)15(2)25(32)33)18-6-7-19-24-20(13-23(31)27(18,19)4)26(3)10-9-17(28)11-16(26)12-22(24)30/h14-24,28-31H,5-13H2,1-4H3,(H,32,33)	tetraHCA	CC(CCC(C(C)C(=O)O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	3.9000001	3080578;5284218;13991770;13991771;13991772;13991773;13991774;20849413;52931531;52931532;52931533;56927964;56927965;129848365	COCONUT:(CNP0159547);HMDB:(62534);Natural Products:(UNPD94086);PubChem:(3080578 5284218 13991770 13991771 13991772 13991773 13991774 20849413 52931531 52931532 52931533 56927964 56927965 129848365);SuperNatural:(SN00238556);CHEBI:(63824 63820 63823 48742);PubChem class - bio and metabolites;MeSH:(3080578);PubMed;2304_LOTUS_DNP:(Cholestane steroids);KEGG Mine	8609890414	465.322021484375	322.831	251_2211_251
173	1	3	3	0.11364657827358422	-68.12449143224723	0.9999999999999999	25.50911807901158	C27H46O4	[M - H2O - H]-	ITZYGDKGRKKBSN	InChI=1S/C27H46O4/c1-16(6-5-7-17(2)25(30)31)20-8-9-21-24-22(11-13-27(20,21)4)26(3)12-10-19(28)14-18(26)15-23(24)29/h16-24,28-29H,5-15H2,1-4H3,(H,30,31)	3a,7a-Dihydroxycoprostanate	CC(CCCC(C)C(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	6.5999999	440384;3376603;5284230;5284231;5284239;5284283;5284284;20848940;21252244;24755560;45266753;49874119;53935393;53477686;93535590;89830648;89830650;139534157;139025220	HMDB:(359);SuperNatural:(SN00141641 SN00141640 SN00141643 SN00141642 SN00335527 SN00266383 SN00322043 SN00315832);ZINC bio:(ZINC68590605 ZINC68590610 ZINC68590614 ZINC68590618);MeSH:(440384);PubMed;2304_LOTUS_DNP:(Cholestane steroids);COCONUT:(CNP0048584 CNP0258026);Natural Products:(UNPD85008 UNPD144403 UNPD5232 UNPD73891);PubChem:(440384 3376603 5284230 5284231 5284239 5284283 5284284 20848940 21252244 24755560 45266753 49874119 53935393 53477686 93535590 89830648 89830650 139534157 139025220);CHEBI:(48467 58750 16577);PubChem class - bio and metabolites;KEGG:(C04554);Biocyc:(CPD-1834)	19966318	415.3216857910156	379.795	368_2211_368
174	3	1	3	0.11337356955805428	-531.9634000162654	0.9999999999999999	32.28038199637855	C23H38N4O3	[M + CH2O2 - H]-	YDTJJNDYPJJNBX	InChI=1S/C23H38N4O3/c1-2-3-4-5-6-7-9-18(14-20-12-13-21(28)26-16-20)10-8-11-19(15-22(29)30)17-27-23(24)25/h12-13,15-16,18H,2-11,14,17H2,1H3,(H,26,28)(H,29,30)(H4,24,25,27)/p+1	null	CCCCCCCCC(CCCC(=CC(=O)O)CN=C(N)N)CC1=C[NH2+]C(=O)C=C1	0.0	""	COCONUT:(CNP0009749 CNP0423428)	2097152	463.291015625	314.092	242_2211_242
175	1	2	2	0.11316133430086499	-483.0538209596636	0.9999999999999999	27.86507783956507	C28H48N4O4	[M - H2O - H]-	MEDNGUIEKNTVRE	InChI=1S/C28H48N4O4/c1-5-7-9-11-13-17-23(29-3)21-26(33)31-20-16-15-19-25(28(35)36)32-27(34)22-24(30-4)18-14-12-10-8-6-2/h23-25H,5-22H2,1-2H3,(H,31,33)(H,32,34)(H,35,36)	null	CCCCCCCC(CC(=O)NCCCCC(C(=O)O)NC(=O)CC(CCCCCCC)[N+]#[C-])[N+]#[C-]	5.69999981	137333767	PubChem:(137333767);CHEBI:(137422)	34	485.34820556640625	376.259	358_2211_358
176	1	1	1	0.11275610488724114	-73.29241512347605	0.9999999999999999	33.66827370009375	C20H30O4	[M - H]-	JSXYBZIRJXMIMK	InChI=1S/C20H30O4/c1-5-17(2)11-14(21)20(12-17)10-7-13-18(3,15(20)22)8-6-9-19(13,4)16(23)24/h5,13-14,21H,1,6-12H2,2-4H3,(H,23,24)	null	CC12CCCC(C1CCC3(C2=O)CC(CC3O)(C)C=C)(C)C(=O)O	3.29999995	57509504;95790404;95790405;95790406;95790407;100855165;100894974;124853180;124853181	COCONUT:(CNP0087064 CNP0382153);PubChem:(57509504 95790404 95790405 95790406 95790407 100855165 100894974 124853180 124853181);SuperNatural:(SN00042098 SN00042100 SN00042099 SN00042101);ZINC bio:(ZINC72320543 ZINC72320544 ZINC72320545 ZINC72320546);additional;Training Set	3694594	333.20703125	258.473	183_2211_183
177	5	4	7	0.1124074839040061	-287.0149407466499	0.1527638190954774	17.558996085638935	C19H26O4S	[M + CH2O2 - H]-	ZYHMJXZULPZUED	InChI=1S/C19H26O4S/c1-5-14-21-24(20)23-18-9-7-6-8-17(18)22-16-12-10-15(11-13-16)19(2,3)4/h1,10-13,17-18H,6-9,14H2,2-4H3	Omite(R)	CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C	5.0	4936;38988965;38988966;38988967;38988968;76959463;76959464;76959465;76959466;76959467;92357653;92357654;98055027	ZINC bio:(ZINC02038701 ZINC02038702 ZINC02038703 ZINC02038704);additional;HSDB:(2312-35-8);MeSH:(4936);PubMed;NORMAN:(NS00006783);COCONUT:(CNP0301357);PubChem:(4936 38988965 38988966 38988967 38988968 76959463 76959464 76959465 76959466 76959467 92357653 92357654 98055027);CHEBI:(39300);PubChem class - bio and metabolites;KEGG:(C18602);PubChem class - safety and toxic	86778726	395.1526184082031	269.852	192_2211_192
178	2	4	5	0.11124008287701677	-244.3463792239044	0.7452261306532663	22.246930054554895	C20H16N4O2	[M + CH2O2 - H]-	YAZZRSRSFPKDSY	InChI=1S/C20H16N4O2/c1-13-5-7-14(8-6-13)17-10-9-16(20(22-17)25-2)18-23-19(26-24-18)15-4-3-11-21-12-15/h3-12H,1-2H3	2-Methoxy-3-(5-pyridin-3-yl-[1,2,4]oxadiazol-3-yl)-6-p-tolyl-pyridine	CC1=CC=C(C=C1)C2=NC(=C(C=C2)C3=NOC(=N3)C4=CN=CC=C4)OC	3.70000005	654290	PubChem:(654290);PubMed;CHEBI:(114439)	98	389.12396240234375	82.475	49_2211_49
179	1	3	4	0.10928408291620273	-126.96585275683884	0.9999999999999999	38.37119896346138	C28H46O6	[M - H4O2 - H]-	BKQNQEPDBSCBHY	InChI=1S/C28H46O6/c1-15(25(3,4)33)11-21(29)16(2)17-8-10-28(34)19-12-22(30)20-13-23(31)24(32)14-26(20,5)18(19)7-9-27(17,28)6/h12,15-18,20-21,23-24,29,31-34H,7-11,13-14H2,1-6H3	null	CC(CC(C(C)C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(C4)O)O)C)C)O)O)C(C)(C)O	2.0999999	44231705;44231950;66869507;129729856	PubChem:(44231705 44231950 66869507 129729856);2304_LOTUS_DNP	2	441.3004150390625	351.867	309_2211_309
180	1	4	4	0.10853282384868598	-93.45903426329441	0.9999999999999999	54.590614434838066	C28H46O5	[M - H2O - H]-	RTNGIMICQRLLNS	InChI=1S/C28H46O5/c1-15(17(3)26(32)33)6-7-16(2)20-8-9-21-25-22(14-24(31)28(20,21)5)27(4)11-10-19(29)12-18(27)13-23(25)30/h6-7,15-25,29-31H,8-14H2,1-5H3,(H,32,33)	null	CC(C=CC(C)C(C)C(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	4.91034603	""	COCONUT:(CNP0271889);Natural Products:(UNPD20140);SuperNatural:(SN00367024);2304_LOTUS_DNP	3178496	443.3167419433594	348.652	300_2211_300
181	1	4	4	0.10851950988965058	-130.61403206054024	0.9999999999999999	64.10763345953144	C19H18O6	[M + CH2O2 - H]-	JGAYPDXKXYCDBT	InChI=1S/C19H18O6/c1-22-12-6-4-5-11(9-12)14(20)10-16-13-7-8-15(23-2)18(24-3)17(13)19(21)25-16/h4-9,16H,10H2,1-3H3	6,7-dimethoxy-3-[2-(3-methoxyphenyl)-2-oxoethyl]-3H-2-benzofuran-1-one	COC1=C(C2=C(C=C1)C(OC2=O)CC(=O)C3=CC(=CC=C3)OC)OC	2.5999999	1532740;1532741;16433330	PubChem:(1532740 1532741 16433330);COCONUT:(CNP0009535)	2097154	387.1084289550781	115.853	74_2211_74
182	1	4	4	0.1072446351833418	-113.18131449407248	0.9999999999999999	52.405760525733776	C30H52O7	[M - H]-	OQJDVIOLWZVSDV	InChI=1S/C30H52O7/c1-25-10-8-19-26(2,11-9-22(34)28(19,4)15-31)18(25)6-7-20-27(3)13-17(33)24(36)29(5,16-32)21(27)12-23(35)30(20,37)14-25/h17-24,31-37H,6-16H2,1-5H3	null	CC12CCC3C(C1CCC4C5(CC(C(C(C5CC(C4(C2)O)O)(C)CO)O)O)C)(CCC(C3(C)CO)O)C	3.5999999	101840053	COCONUT:(CNP0180708);KNApSAcK:(34238);Natural Products:(UNPD25162);PubChem:(101840053);SuperNatural:(SN00396499);2304_LOTUS_DNP:(Serratane triterpenoids)	3178514	523.3636474609375	383.606	378_2211_378
183	1	1	1	0.1066662531867549	-323.859436367708	0.9999999999999999	55.454326085269074	C8H16N4O4	[M + Cl]-	YBWBVAVHEWQYMK	InChI=1S/C8H16N4O4/c1-4(13)12-6(7(15)16)5(14)2-3-11-8(9)10/h5-6,14H,2-3H2,1H3,(H,12,13)(H,15,16)(H4,9,10,11)	N2-Acetyl-3-hydroxyarginine	CC(=O)NC(C(CCN=C(N)N)O)C(=O)O	-2.5999999	152508;25244514;53420592	EcoCyc Mine;PubChem:(152508 25244514 53420592);Biocyc:(CPD-9292)	17179871234	267.0871276855469	83.04	50_2211_50
184	1	1	1	0.10620697206482183	-150.73018313728753	0.9999999999999999	82.37830841257103	C20H20O8	[M - H]-	FFSJMCTUMIHWJW	InChI=1S/C20H20O8/c1-23-11-7-6-8-12(24-2)15(11)13-9-10(21)14-16(22)18(25-3)20(27-5)19(26-4)17(14)28-13/h6-9,22H,1-5H3	null	COC1=C(C(=CC=C1)OC)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O	3.20000005	76326086	PubChem:(76326086);2304_LOTUS_DNP:(Flavones);KEGG Mine	8589934594	387.10833740234375	100.577	62_2211_62
185	1	2	2	0.10611531447974075	-136.76710745860666	0.9999999999999999	30.715349369573893	C28H52O9	[M + CH2O2 - H]-	QAQPXDZHAJFRRV	InChI=1S/C28H52O9/c1-3-4-5-6-7-8-9-10-11-14-17-22(18-15-12-13-16-19-24(30)31)36-28-27(34)26(33)25(32)23(37-28)20-35-21(2)29/h22-23,25-28,32-34H,3-20H2,1-2H3,(H,30,31)	null	CCCCCCCCCCCCC(CCCCCCC(=O)O)OC1C(C(C(C(O1)COC(=O)C)O)O)O	5.80000019	91118775	COCONUT:(CNP0194591);Natural Products:(UNPD114308);PubChem:(91118775);SuperNatural:(SN00236626);PubMed;2304_LOTUS_DNP:(Fatty acyl glycosides of mono- and disaccharides)	3178562	577.3587646484375	338.906	284_2211_284
186	1	4	4	0.10601789931742904	-151.96841172671964	0.9999999999999999	14.186475061413063	C35H60O9	[M - H2O - H]-	DYXMGEHQMTZPKJ	InChI=1S/C35H60O9/c1-30(2)23(39)11-12-32(5)21-9-10-22-33(6)13-18(37)28(42)31(3,4)27(33)20(44-29-25(41)24(40)19(38)16-43-29)15-35(22,8)34(21,7)14-17(36)26(30)32/h17-29,36-42H,9-16H2,1-8H3	null	CC1(C)C(O)CCC2(C)C1C(O)CC1(C)C2CCC2C3(C)CC(O)C(O)C(C)(C)C3C(OC3OCC(O)C(O)C3O)CC21C	3.301121033266137	""	""	0	605.405517578125	397.257	406_2211_406
187	1	1	1	0.10599228397920213	-147.79243342135396	0.9999999999999999	15.114696401583474	C12H12O6	[M - H]-	WCFRNYPDRFPVDC	InChI=1S/C12H12O6/c1-5-8(15)2-6-7(3-13)9(4-14)18-12(17)10(6)11(5)16/h2,13-16H,3-4H2,1H3	Isocoumarins	Cc1c(O)cc2c(CO)c(CO)oc(=O)c2c1O	0.5756275926115506	""	2304_LOTUS_DNP:(Isocoumarins)	0	251.0557403564453	39.679	27_2211_27
188	2	3	3	0.10573458978113497	-195.42362562928307	0.01407035175879397	13.041954894556614	C21H38O8	[M - H4O2 - H]-	XNXDSEFXNZVOBK	InChI=1S/C21H38O8/c1-19(2,29-18-17(26)16(25)15(24)13(10-22)28-18)11-5-6-20(3)8-12(23)9-21(4,27)14(20)7-11/h11-18,22-27H,5-10H2,1-4H3	null	CC12CCC(CC1C(CC(C2)O)(C)O)C(C)(C)OC3C(C(C(C(O3)CO)O)O)O	0.200000003	10764483	COCONUT:(CNP0115156);Natural Products:(UNPD24681);PubChem:(10764483);SuperNatural:(SN00315937);2304_LOTUS_DNP:(Eudesmane sesquiterpenoids)	3178498	381.22760009765625	205.681	132_2211_132
189	1	3	3	0.1054555313988013	-77.34870391640698	0.9994974874371858	30.836026934777443	C28H52O13	[M - H2O - H]-	RQPMOGWWZUKXPV	InChI=1S/C28H52O13/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(26(36)37)39-28-25(35)23(33)21(31)19(41-28)16-38-27-24(34)22(32)20(30)18(15-29)40-27/h17-25,27-35H,2-16H2,1H3,(H,36,37)	null	CCCCCCCCCCCCCCC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C(=O)O	1.9315973857071675	""	""	0	577.32275390625	219.915	144_2211_144
190	1	3	3	0.10542501377339551	-104.74054810638302	0.9999999999999999	33.525290406639904	C26H48O4	[M + CH2O2 - H]-	QWXQXTUTIXYVJD	InChI=1S/C26H48O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-24(27)22-25(28)23-26(29)30/h2-23H2,1H3,(H,29,30)	Hexacosanoic acid, 3,5-dioxo-	CCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)CC(=O)O	10.1000004	71403231	PubChem:(71403231);2304_LOTUS_DNP:(3 5-Dioxohexacosanoic acid)	2	469.3531799316406	354.82	317_2211_317
191	1	3	3	0.1050843909432942	-110.96622507383385	0.9999999999999999	16.922454756954927	C29H48O3	[M - H]-	UQFZKTIHSICSPG	InChI=1S/C29H48O3/c1-18(2)8-7-9-19(3)21-11-12-22-20-10-13-24-28(5,23(20)14-16-27(21,22)4)17-15-25(30)29(24,6)26(31)32/h10,18-19,21-25,30H,7-9,11-17H2,1-6H3,(H,31,32)	b-hydroxy-4b-methyl-5a-cholest-7-ene-4a-carboxylate	CC(C)CCCC(C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4(C)C(=O)O)O)C)C	8.39999962	440507;3402173;21145105;23657837;53481018;135397947	COCONUT:(CNP0001914 CNP0009905);HMDB:(11662);PubChem:(440507 3402173 21145105 23657837 53481018 135397947);CHEBI:(20244 58387 18134);PubChem class - bio and metabolites;KEGG:(C04840);YMDB:(182 819);Plantcyc:(CPD4KF-4 CPD-5846);Biocyc:(CPD-8597 CPD-5846 CPD-21724)	19073322	443.35260009765625	432.532	470_2211_470
192	1	3	3	0.10435804406137389	-59.57414021753699	0.9999999999999999	14.66134683376192	C25H48O2	[M + CH2O2 - H]-	QIVQYKLZAIRQLU	InChI=1S/C25H48O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25(26)27/h9-10H,2-8,11-24H2,1H3,(H,26,27)	ACMC-20mzfu	CCCCCCCCC=CCCCCCCCCCCCCCCC(=O)O	9.80129337	5312567;13908981;71343178	COCONUT:(CNP0144885);Natural Products:(UNPD3654);PubChem:(5312567 13908981 71343178);SuperNatural:(SN00353834);2304_LOTUS_DNP:(pentacos-16-enoic acid)	3178498	425.3635559082031	410.471	434_2211_434
193	1	4	4	0.1041663040281909	-16.549593219553575	0.9999999999999999	121.68401263086929	C18H32O4	[M - H]-	JGUNZIWGNMQSBM	InChI=1S/C18H32O4/c1-2-3-4-5-6-8-11-14-17(22-21)15-12-9-7-10-13-16-18(19)20/h6,8,11,14,17,21H,2-5,7,9-10,12-13,15-16H2,1H3,(H,19,20)	9-Hpode	CCCCCC=CC=CC(CCCCCCCC(=O)O)OO	5.4000001	1928;5282856;6439847;6610231;9548877;13291626;13291627;25244877;49852425;56927807;71374811;101532793;101670503;102326256;124511143;134689014	HMDB:(6940 62434);SuperNatural:(SN00216804);ZINC bio:(ZINC08860471 ZINC40164570);additional;MeSH:(5282856 9548877);Plantcyc:(CPD-13768 CPD-8677);PubMed;2304_LOTUS_DNP:(9-HpODE);COCONUT:(CNP0001496 CNP0085561);KNApSAcK:(393);PubChem:(1928 5282856 6439847 6610231 9548877 13291626 13291627 25244877 49852425 56927807 71374811 101532793 101670503 102326256 124511143 134689014);CHEBI:(63331 63323 60955 34498);PubChem class - bio and metabolites;KEGG:(C14827);Training Set;Biocyc:(CPD-13768 CPD-8677)	20605310	311.2228088378906	208.934	136_2211_136
194	1	3	3	0.10347929457951961	-109.16377570965814	0.9999999999999999	35.42068789714682	C29H44O4	[M - H]-	IRRPUWFFVIPXCD	InChI=1S/C29H44O4/c1-17(2)19-10-13-29(25(32)33)15-14-27(6)21(24(19)29)8-9-22-26(5,16-23(30)31)20(18(3)4)11-12-28(22,27)7/h19-22,24H,1,3,8-16H2,2,4-7H3,(H,30,31)(H,32,33)	null	C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C(C)(CC(=O)O)C(C(=C)C)CCC43C)C12	6.497293167523913	""	""	0	455.31640625	359.689	326_2211_326
195	1	3	3	0.10262990530386047	-423.23259137578066	0.9999999999999999	46.196967340103825	C17H32N6O6	[M - H2O - H]-	VSRCAOIHMGCIJK	InChI=1S/C17H32N6O6/c1-9(2)8-12(23-14(26)10(18)5-6-13(24)25)15(27)22-11(16(28)29)4-3-7-21-17(19)20/h9-12H,3-8,18H2,1-2H3,(H,22,27)(H,23,26)(H,24,25)(H,28,29)(H4,19,20,21)	4-amino-5-[[1-[[1-carboxy-4-(diaminomethylideneamino)butyl]amino]-4-methyl-1-oxopentan-2-yl]amino]-5-oxopentanoic acid	CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CCC(=O)O)N	-1.42881286	18220317;25217475	PubChem:(18220317 25217475);COCONUT:(CNP0284724)	2097154	397.22113037109375	182.911	117_2211_117
196	1	1	1	0.1025694852269698	-139.2071736944448	0.9999999999999999	45.68324530440335	C23H44O5	[M - H]-	DCBXQMXQDKXGPU	InChI=1S/C23H44O5/c1-3-5-7-9-10-11-12-14-16-18-23(26)28-20-21(24)19-27-22(25)17-15-13-8-6-4-2/h21,24H,3-20H2,1-2H3	null	CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC)O	7.5	131799236;131799346	HMDB:(92904 93020);PubChem:(131799236 131799346);PubChem class - bio and metabolites	16777226	399.3112487792969	395.013	398_2211_398
197	1	4	4	0.10254654647239704	-12.670712521468669	0.9999999999999999	116.74576146401807	C18H34O4	[M - H]-	XEBKSQSGNGRGDW	InChI=1S/C18H34O4/c1-2-3-4-5-7-10-13-16(19)17(20)14-11-8-6-9-12-15-18(21)22/h7,10,16-17,19-20H,2-6,8-9,11-15H2,1H3,(H,21,22)	leukotoxin	CCCCCC=CCC(C(CCCCCCCC(=O)O)O)O	4.5999999	5282958;9966640;13386571;25320856;25320858;25320862;25320864;42607289;53394288;86583480;126456327;132989103	HMDB:(4704 31679);SuperNatural:(SN00358245 SN00254117);ZINC bio:(ZINC12496439 ZINC12496441 ZINC12496444 ZINC12496448);additional;MeSH:(5282958);PubMed;2304_LOTUS_DNP:(9 10-DiHOME);COCONUT:(CNP0217807);Natural Products:(UNPD54917 UNPD107901);PubChem:(5282958 9966640 13386571 25320856 25320858 25320862 25320864 42607289 53394288 86583480 126456327 132989103);CHEBI:(84027 72663);PubChem class - bio and metabolites;KEGG:(C14828);Training Set	20504942	313.2384033203125	254.813	174_2211_174
198	1	3	3	0.1023525473341826	-49.3981699259716	0.9999999999999999	21.888383598137587	C18H34O6	[M - H]-	NQBSWIGTUPEPIH	InChI=1S/C18H34O6/c19-15(11-7-3-1-5-9-13-17(21)22)16(20)12-8-4-2-6-10-14-18(23)24/h15-16,19-20H,1-14H2,(H,21,22)(H,23,24)	floionic acid	C(CCCC(C(CCCCCCCC(=O)O)O)O)CCCC(=O)O	3.4000001	236484;12314166;12314167;91617972	COCONUT:(CNP0163759);Natural Products:(UNPD66242 UNPD106684 UNPD117605);PubChem:(236484 12314166 12314167 91617972);SuperNatural:(SN00229364 SN00307043 SN00271005);2304_LOTUS_DNP:(9 10-Dihydroxyoctadecanedioic acid)	3178498	345.2280578613281	169.548	108_2211_108
199	1	3	3	0.10217942028558887	-50.00984430244207	0.9999999999999999	48.883940486545086	C34H64O6	[M - H]-	BHOBAXXVADYYDE	InChI=1S/C34H64O6/c1-4-7-10-13-15-16-17-19-22-25-28-34(37)40-31(29-38-32(35)26-23-20-12-9-6-3)30-39-33(36)27-24-21-18-14-11-8-5-2/h31H,4-30H2,1-3H3	null	CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCCCC	12.6999998	131777972;131779326	HMDB:(71165 72529);PubChem:(131777972 131779326);PubChem class - bio and metabolites	16777226	567.4627685546875	423.512	457_2211_457
200	1	4	4	0.1016825372177701	-111.99860356124623	0.9999999999999999	26.634528461923818	C20H18O5	[M - H]-	VXGJDACNWPEBJH	InChI=1S/C20H18O5/c1-20(2,23)18-8-12-7-14-17(9-16(12)25-18)24-10-15(19(14)22)11-3-5-13(21)6-4-11/h3-7,9-10,18,21,23H,8H2,1-2H3	null	CC(C)(C1CC2=C(O1)C=C3C(=C2)C(=O)C(=CO3)C4=CC=C(C=C4)O)O	3.29441881	""	COCONUT:(CNP0245754);Natural Products:(UNPD103205);SuperNatural:(SN00304526)	3178496	337.1081237792969	203.377	129_2211_129
