feature_id	feature_mz	feature_rt	feature_spectrum_entropy	feature_pred_tax_cla_01kin_val	feature_pred_tax_cla_01kin_score	feature_pred_tax_cla_02sup_val	feature_pred_tax_cla_02sup_score	feature_pred_tax_cla_03cla_val	feature_pred_tax_cla_03cla_score	feature_pred_tax_cla_04dirpar_val	feature_pred_tax_cla_04dirpar_score	feature_pred_tax_npc_01pat_val	feature_pred_tax_npc_01pat_score	feature_pred_tax_npc_02sup_val	feature_pred_tax_npc_02sup_score	feature_pred_tax_npc_03cla_val	feature_pred_tax_npc_03cla_score	component_id	candidate_spectrum_entropy	candidate_structure_molecular_formula	candidate_count_sirius_peaks_explained	candidate_score_sirius_intensity	candidate_score_sirius_isotope	candidate_score_sirius_sirius	candidate_score_sirius_tree	candidate_score_sirius_zodiac	candidate_score_sirius_confidence	candidate_score_sirius_csi	candidate_library	candidate_count_similarity_peaks_matched	candidate_score_similarity	candidate_structure_exact_mass	candidate_structure_xlogp	candidate_structure_inchikey_no_stereo	candidate_structure_smiles_no_stereo	candidate_structure_tax_cla_chemontid	candidate_structure_tax_cla_01kin	candidate_structure_tax_cla_02sup	candidate_structure_tax_cla_03cla	candidate_structure_tax_cla_04dirpar	candidate_structure_tax_npc_01pat	candidate_structure_tax_npc_02sup	candidate_structure_tax_npc_03cla	candidate_structure_organism_occurrence_closest	candidate_structure_organism_occurrence_reference	candidate_structure_error_mz	candidate_structure_error_rt	rank_initial	rank_final	score_initial	score_biological	score_chemical	score_final
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C36H60O11									[1M-(H)1]1- + (C2H4O2)1			668.41356	1.7978	MEJIOGKHIFTBOF	CC(C)(CO)CCC1(C(=O)OC2OC(CO)C(O)C(O)C2O)C=C2C(O)CC3C4(C)CCC(O)C(C)(CO)C4CCC3(C)C2(C)CC1						Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	Magnoliopsida		-0.000287011718796748		7	1	0	0.4	1	0.366366366366366
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C36H60O11									[1M-(H)1]1- + (C2H4O2)1			668.41356	2.035	ATWSVTSZVCIHJB	CC(C)(O)C(O)C1CC(O)(C2CCC3(C)C2CCC2C4(C)CCC(OC5OC(CO)C(O)C(O)C5O)C(C)(C)C4CCC23C)C(=O)O1	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	Magnoliopsida		-0.000287011718796748		7	1	0	0.4	1	0.366366366366366
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C36H60O11									[1M-(H)1]1- + (C2H4O2)1			668.41356	1.7962	ACAAFEVXPXWFPR	CC(O)C(C)CCC1(C(=O)OC2OC(CO)C(O)C(O)C2O)C=C2C(O)CC3C4(C)CCC(O)C(C)(CO)C4CCC3(C)C2(C)CC1						Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	Magnoliopsida		-0.000287011718796748		7	1	0	0.4	1	0.366366366366366
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C36H60O11									[1M-(H)1]1- + (C2H4O2)1			668.41356	1.4844	VRKQEHSVMWTBPJ	CC(C)(O)C1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(CCC4C5(C)CC(O)C(O)C(C)(C)C5C(O)CC43C)C12	0002358	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpene saponins	Terpenoids	Triterpenoids	Lupane triterpenoids	Magnoliopsida		-0.000287011718796748		7	1	0	0.4	1	0.366366366366366
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C36H60O11									[1M-(H)1]1- + (C2H4O2)1			668.41356	1.2793	PGJBESOLVDUCPY	CC(CCC(O)C(C)(C)O)C1C(O)CC2(C)C3CC(=O)C4C(C)(C)C(OC5OC(CO)C(O)C(O)C5O)CC(O)C45CC35CCC12C	0001687	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cucurbitacin glycosides	Terpenoids	Triterpenoids	Cucurbitane triterpenoids $ Cycloartane triterpenoids	Magnoliopsida		-0.000287011718796748		7	1	0	0.4	1	0.366366366366366
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C36H60O11									[1M-(H)1]1- + (C2H4O2)1			668.41356	2.1958	IMNQCIGBVAYJTB	CC(CCC(O)(CO)C(C)(C)O)C1CCC2(C)C3CCC4C(C)(C(=O)O)C(OC5OCC(O)C(O)C5O)CC(O)C45CC35CCC12C	0001687	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cucurbitacin glycosides	Terpenoids	Triterpenoids	Cycloartane triterpenoids	Magnoliopsida		-0.000287011718796748		7	1	0	0.4	1	0.366366366366366
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C34H56O9									[1M-(H)1]1-			608.39243	3.527	GEHIYVAVOHJEGU	CC(=O)OC1CC2C(C)(C)C(O)CC(OC(C)=O)C2(C)C2CCC3(C)C(=CCC3C(CO)C(O)CC(O)C(C)(C)O)C12C	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Apotirucallane triterpenoids	Magnoliopsida		-0.000287011718796748		7	1	0	0.4	1	0.366366366366366
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C34H56O9									[1M-(H)1]1-			608.39243	2.9789	YSXNGXICERZIKN	CCOC1CC(C)C2C(CC3(C)C4CC(O)C5C(C)(C)C(OC6OC(CO)C(O)C(O)C6O)CCC56CC46CCC23C)O1	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Cycloartane triterpenoids	Magnoliopsida	10.1021/NP030395A	-0.000287011718796748		7	1	0	0.4	1	0.366366366366366
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C36H60O11									[1M-(H)1]1- + (C2H4O2)1			668.41356	1.1384	WPFDEUUQVOOXDE	CC(C(O)C(O)C(CO)C(C)(C)O)C1CCC2(C)C3CCC4C(COC5OC(CO)C(O)C(O)C5O)C(=O)CCC45CC35CCC12C	0002358	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpene saponins	Terpenoids	Triterpenoids $ Steroids	Cycloartane triterpenoids $ Ergostane steroids	Magnoliopsida		-0.000287011718796748		7	2	0	0.4	0.75	0.324824824824825
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C34H56O9									[1M-(H)1]1-			608.39243	2.4371	XWYAVJLVMRZBFM	CC(COC1OC(CO)C(O)C(O)C1O)=C(C)CC(O)C(C)C1CCC2C3CC=C4CC(O)CC(O)C4(C)C3CCC12C	0001013	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal glycosides	Terpenoids	Steroids	Ergostane steroids	Magnoliopsida	10.1248/CPB.49.161	-0.000287011718796748		7	2	0	0.4	0.75	0.324824824824825
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C34H56O9									[1M-(H)1]1-			608.39243	3.8381	FCZFGBTYSWHVDC	COC1CC(OC2C(O)CC(OC3CCC4(C)C(=CCC5C4CCC4(C)C(C(C)O)CCC54O)C3)OC2C)OC(C)C1O	0001013	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal glycosides	Terpenoids	Steroids	Pregnane steroids	Magnoliopsida	10.1016/S0031-9422(99)00611-1 $ 10.1016/0031-9422(85)80047-9	-0.000287011718796748		7	2	0	0.4	0.75	0.324824824824825
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C34H56O9									[1M-(H)1]1-			608.39243	3.4347	BDENGJXHUIIQRH	COC1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CCC5CC(=O)CCC5(C)C4CCC3(C)C2C1C	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Furostane steroids	Magnoliopsida	10.1016/S0031-9422(96)00396-2	-0.000287011718796748		7	2	0	0.4	0.75	0.324824824824825
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C34H56O9									[1M-(H)1]1-			608.39243	3.1466	VJHNPLQZYCKCDJ	COC1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C2C1C	0002364	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal saponins	Terpenoids	Steroids	Furostane steroids	Magnoliopsida	10.1016/0031-9422(75)85125-9	-0.000287011718796748		7	2	0	0.4	0.75	0.324824824824825
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C34H56O9									[1M-(H)1]1-			608.39243	2.4355	SWHPNSOKLRRDLS	CC(C)C(C)C=CC(C)C1CCC2C3=CC(O)C4(O)CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3(O)CCC21C	0001013	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal glycosides	Terpenoids	Steroids	Cholestane steroids $ Ergostane steroids	Eukaryota		-0.000287011718796748		7	3	0	0.1	0.75	0.174674674674675
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C34H56O9									[1M-(H)1]1-			608.39243	2.6995	SCTFOQXERPPMRD	COC1C(O)C(OC2CC3=C4C(O)C(O)C5CC(O)CCC5(C)C4CCC3(C)C2C(C)C=CCC(C)C)OC1C(O)CO	0001469	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cholesterols and derivatives	Terpenoids	Steroids	Cholestane steroids	Eukaryota		-0.000287011718796748		7	3	0	0.1	0.75	0.174674674674675
285	607.3854370117188	5.689266666666667	0.314154941327449	Organic compounds	0.240096038415366	Lipids and lipid-like molecules	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Cucurbitacin glycosides	0.240096038415366	Terpenoids	0.240096038415366	Triterpenoids	0.240096038415366	Cucurbitane triterpenoids	0.240096038415366	1		C34H56O9									[1M-(H)1]1-			608.39243	3.1927	DLBLYAWIXBZHLH	CC(C)C(C)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(C)C1CCC2C3=CCC4COC(=O)CCC4(C)C3CCC21C	0001755	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpene glycosides	Terpenoids	Steroids	Ergostane steroids	Eukaryota	10.1080/10286020.2018.1563075	-0.000287011718796748		7	3	0	0.1	0.75	0.174674674674675
286	485.29119873046875	5.689266666666667	2.29922943783507	dummy	0.240096038415366	Phenylpropanoids and polyketides	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Triterpenoids	0.240096038415366	Terpenoids	0.240096038415366	Steroids	0.240096038415366	Ergostane steroids	0.240096038415366	1		C29H42O6									[1M-(H)1]1-			486.29814	4.3384	LVFHKUZOQUATIE	C=C(CCC(C)C1CCC2C3=C(C(=O)C(O)C21C)C1(C)CCC(O)C(C)C1CC3=O)C(C)C(=O)O	0000516	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Dihydroxy bile acids, alcohols and derivatives	Terpenoids	Steroids	Ergostane steroids	Magnoliopsida		-0.000338730468797621		1	1	0	0.4	1	0.366366366366366
286	485.29119873046875	5.689266666666667	2.29922943783507	dummy	0.240096038415366	Phenylpropanoids and polyketides	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Triterpenoids	0.240096038415366	Terpenoids	0.240096038415366	Steroids	0.240096038415366	Ergostane steroids	0.240096038415366	1		C29H42O6									[1M-(H)1]1-			486.29814	3.6773	JRQNTPWYRBOEKO	CC(=O)C(O)(C(C)C)C1OC(O)C2C1OC1C=C3C4=C(CCC3(C)C12)C1(C)CCC(O)CC1CC4	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Steroids	Stigmastane steroids	Magnoliopsida	10.1016/S0031-9422(01)00448-4	-0.000338730468797621		1	1	0	0.4	1	0.366366366366366
286	485.29119873046875	5.689266666666667	2.29922943783507	dummy	0.240096038415366	Phenylpropanoids and polyketides	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Triterpenoids	0.240096038415366	Terpenoids	0.240096038415366	Steroids	0.240096038415366	Ergostane steroids	0.240096038415366	1		C29H42O6									[1M-(H)1]1-			486.29814	3.4369	BCQKZVCGNCPRHW	CC(C)C(O)(C(C)O)C1C=C(C2C(O)CC3C4=CCC5CC(O)CCC5(C)C4=CCC32C)C(=O)O1	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Steroids	Stigmastane steroids	Magnoliopsida	10.1016/0031-9422(93)80019-O	-0.000338730468797621		1	1	0	0.4	1	0.366366366366366
286	485.29119873046875	5.689266666666667	2.29922943783507	dummy	0.240096038415366	Phenylpropanoids and polyketides	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Triterpenoids	0.240096038415366	Terpenoids	0.240096038415366	Steroids	0.240096038415366	Ergostane steroids	0.240096038415366	1		C29H42O6									[1M-(H)1]1-			486.29814	4.2294	QRJLVUVTRZCMFA	COC1CC(=O)C2(C)C3CCC4(C)C(C(C)C5CC(C)=C(C)C(=O)O5)CCC4C3CC3OC32C1O	0001560	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Withanolides and derivatives	Terpenoids	Steroids	Ergostane steroids	Magnoliopsida		-0.000338730468797621		1	1	0	0.4	1	0.366366366366366
286	485.29119873046875	5.689266666666667	2.29922943783507	dummy	0.240096038415366	Phenylpropanoids and polyketides	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Triterpenoids	0.240096038415366	Terpenoids	0.240096038415366	Steroids	0.240096038415366	Ergostane steroids	0.240096038415366	1		C29H42O6									[1M-(H)1]1-			486.29814	4.0853	GQGRHHQOPCZNAP	COC(=O)C1=CC(=O)C2CC1(C)C1CCC3(C)C(C(C)C4OC4C(C)C(C)C)CCC34OC14C2O	0000514	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Prostaglandins and related compounds	Terpenoids	Steroids	Ergostane steroids	Magnoliopsida		-0.000338730468797621		1	1	0	0.4	1	0.366366366366366
286	485.29119873046875	5.689266666666667	2.29922943783507	dummy	0.240096038415366	Phenylpropanoids and polyketides	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Triterpenoids	0.240096038415366	Terpenoids	0.240096038415366	Steroids	0.240096038415366	Ergostane steroids	0.240096038415366	1		C29H42O6									[1M-(H)1]1-			486.29814	3.9654	ZPXIURGTRHEWHP	CC(C)C1(O)C(C)OC2C(C3CC(=O)C4=C5CCC6CC(=O)CCC6(C)C5CCC43C)C(O)OC21	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Steroids	Ergostane steroids	Magnoliopsida		-0.000338730468797621		1	1	0	0.4	1	0.366366366366366
286	485.29119873046875	5.689266666666667	2.29922943783507	dummy	0.240096038415366	Phenylpropanoids and polyketides	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Triterpenoids	0.240096038415366	Terpenoids	0.240096038415366	Steroids	0.240096038415366	Ergostane steroids	0.240096038415366	1		C29H42O6									[1M-(H)1]1-			486.29814	5.1409	TYYKVPXPTUCZNL	CC(C1CC2(C)OC(C)(O1)OC2(C)C)C1CCC2C3C(=CCC12C)C(C)C1(CCC(=O)O1)C1OC31	0002945	Organic compounds	Organoheterocyclic compounds	Dioxepanes	1,3-dioxepanes	Terpenoids	Steroids	Ergostane steroids	Magnoliopsida	10.1016/0031-9422(90)87091-8	-0.000338730468797621		1	1	0	0.4	1	0.366366366366366
286	485.29119873046875	5.689266666666667	2.29922943783507	dummy	0.240096038415366	Phenylpropanoids and polyketides	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Triterpenoids	0.240096038415366	Terpenoids	0.240096038415366	Steroids	0.240096038415366	Ergostane steroids	0.240096038415366	1		C29H42O6									[1M-(H)1]1-			486.29814	3.9906	YJASYLABHPCLOL	COC12CC=CC(=O)C1(C)C1CCC3(C)C(C(C)C4CC(C)=C(CO)C(=O)O4)CCC3C1CC2O	0001560	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Withanolides and derivatives	Terpenoids	Steroids	Ergostane steroids	Magnoliopsida	10.1016/S0031-9422(00)82554-6	-0.000338730468797621		1	1	0	0.4	1	0.366366366366366
286	485.29119873046875	5.689266666666667	2.29922943783507	dummy	0.240096038415366	Phenylpropanoids and polyketides	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Triterpenoids	0.240096038415366	Terpenoids	0.240096038415366	Steroids	0.240096038415366	Ergostane steroids	0.240096038415366	1		C29H42O6									[1M-(H)1]1-			486.29814	4.471	WKYXCYBYTMQMJO	CC1CC=C2C(CO)(CO)CCCC2(C)C1CCC(CCO)COC(=O)C=Cc1ccc(O)cc1	0000465	Organic compounds	Phenylpropanoids and polyketides	Cinnamic acids and derivatives	Coumaric acid esters	Terpenoids	Diterpenoids	Labdane diterpenoids	Magnoliopsida	10.1021/NP50108A017	-0.000338730468797621		1	2	0	0.4	0.75	0.324824824824825
286	485.29119873046875	5.689266666666667	2.29922943783507	dummy	0.240096038415366	Phenylpropanoids and polyketides	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Triterpenoids	0.240096038415366	Terpenoids	0.240096038415366	Steroids	0.240096038415366	Ergostane steroids	0.240096038415366	1		C29H42O6									[1M-(H)1]1-			486.29814	4.613	AQLBEZWXOMWPSR	CCOC(=O)CCC(C)C1CC(=O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3O	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Lanostane, Tirucallane and Euphane triterpenoids	Eukaryota	10.1021/NP300443P	-0.000338730468797621		1	3	0	0.1	1	0.216216216216216
286	485.29119873046875	5.689266666666667	2.29922943783507	dummy	0.240096038415366	Phenylpropanoids and polyketides	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Triterpenoids	0.240096038415366	Terpenoids	0.240096038415366	Steroids	0.240096038415366	Ergostane steroids	0.240096038415366	1		C29H42O6									[1M-(H)1]1-			486.29814	4.4825	UPCGWWQEYSWYOT	C=C(CCC(C)C1CCC2C3=C(C(=O)CC21C)C1(C)CCC(=O)C(C)(O)C1CC3O)C(C)C(=O)O	0000516	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Dihydroxy bile acids, alcohols and derivatives	Terpenoids	Steroids	Ergostane steroids	Eukaryota	10.1021/NP400741S $ 10.1016/J.BMC.2010.10.032	-0.000338730468797621		1	3	0	0.1	1	0.216216216216216
286	485.29119873046875	5.689266666666667	2.29922943783507	dummy	0.240096038415366	Phenylpropanoids and polyketides	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Triterpenoids	0.240096038415366	Terpenoids	0.240096038415366	Steroids	0.240096038415366	Ergostane steroids	0.240096038415366	1		C29H42O6									[1M-(H)1]1-			486.29814	4.4825	FPSUTNLGRMMQOR	C=C(CCC(C)C1CCC2(O)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)C1CC3O)C(C)C(=O)O	0000516	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Dihydroxy bile acids, alcohols and derivatives	Terpenoids	Steroids	Ergostane steroids	Eukaryota	10.1021/NP1002143	-0.000338730468797621		1	3	0	0.1	1	0.216216216216216
286	485.29119873046875	5.689266666666667	2.29922943783507	dummy	0.240096038415366	Phenylpropanoids and polyketides	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Triterpenoids	0.240096038415366	Terpenoids	0.240096038415366	Steroids	0.240096038415366	Ergostane steroids	0.240096038415366	1		C29H42O6									[1M-(H)1]1-			486.29814	4.4825	VQOGQXBQGQLQDY	C=C(CCC(C)C1CCC2C3=C(C(=O)CC21C)C1(C)CCC(O)C(C)(O)C1CC3=O)C(C)C(=O)O	0000516	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Dihydroxy bile acids, alcohols and derivatives	Terpenoids	Steroids	Ergostane steroids	Eukaryota	10.1021/NP400741S $ 10.1021/NP1002143	-0.000338730468797621		1	3	0	0.1	1	0.216216216216216
286	485.29119873046875	5.689266666666667	2.29922943783507	dummy	0.240096038415366	Phenylpropanoids and polyketides	0.240096038415366	Steroids and steroid derivatives	0.240096038415366	Triterpenoids	0.240096038415366	Terpenoids	0.240096038415366	Steroids	0.240096038415366	Ergostane steroids	0.240096038415366	1		C29H42O6									[1M-(H)1]1-			486.29814	4.6265	OHJWNSKAARSLCF	C=C(CCC(C)C1CCC2(O)C3C(=O)CC4C(C)C(=O)CCC4(C)C3C(=O)CC12C)C(C)C(=O)O	0000260	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Monohydroxy bile acids, alcohols and derivatives	Terpenoids	Steroids	Ergostane steroids	Eukaryota	10.1055/S-2006-957614	-0.000338730468797621		1	3	0	0.1	1	0.216216216216216
287	116.92730712890625	5.6992	1.15697933286085	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0	dummy	0																																				
288	653.427001953125	5.7189000000000005	0.99520228752548			Lipids and lipid-like molecules	0.986396074295044	Steroids and steroid derivatives	0.9220196008682251	Cucurbitacin glycosides	0.544952929019928	Terpenoids	0.8293070793151855	Triterpenoids	0.8062612414360046	Cycloartane triterpenoids	0.7511857151985168	1		C36H64O11	3	0.22941621931232326	0.0	11.300934821695744	11.300934821695744	0.9999999999999999	0.1832960755760257	-97.09372079145841	SIRIUS			672.44486	1.4612	NUGXFAXZOUMRFJ	CC(C)(O)C(O)CCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	Magnoliopsida		-18.0105844089499		1	1	0.102993272051839	0.4	1	0.400697457050313
288	653.427001953125	5.7189000000000005	0.99520228752548			Lipids and lipid-like molecules	0.986396074295044	Steroids and steroid derivatives	0.9220196008682251	Cucurbitacin glycosides	0.544952929019928	Terpenoids	0.8293070793151855	Triterpenoids	0.8062612414360046	Cycloartane triterpenoids	0.7511857151985168	1		C36H64O11	3	0.22941621931232326	0.0	11.300934821695744	11.300934821695744	0.9999999999999999		-143.697154298185	SIRIUS			672.44486	2.0118	JGBAZWUZJBIUPK	CC(C)(O)C(O)CCC(C)(O)C1CCC(C)(C2C(O)CC3C2(C)CCC2C(C)(C)C(OC4OC(CO)C(O)C(O)C4O)CCC23C)O1	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	Magnoliopsida	10.1016/0031-9422(95)00056-D	-18.0105844089499		2	2	0.0695908005196057	0.4	1	0.389563299872902
288	653.427001953125	5.7189000000000005	0.99520228752548			Lipids and lipid-like molecules	0.986396074295044	Steroids and steroid derivatives	0.9220196008682251	Cucurbitacin glycosides	0.544952929019928	Terpenoids	0.8293070793151855	Triterpenoids	0.8062612414360046	Cycloartane triterpenoids	0.7511857151985168	1		C36H64O11	3	0.22941621931232326	0.0	11.300934821695744	11.300934821695744	0.9999999999999999		-154.6018572828649	SIRIUS			672.44486	2.0118	KBWCXLKUIPNJBE	CC(C)(O)C1CCC(C)(C(O)CCC(C)(O)C2C(O)CC3C2(C)CCC2C(C)(C)C(OC4OC(CO)C(O)C(O)C4O)CCC23C)O1	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Dammarane and Protostane triterpenoids	Magnoliopsida	10.1016/0031-9422(95)00056-D	-18.0105844089499		3	3	0.0646822759813529	0.4	1	0.387927125026817
