feature_id	feature_mz	feature_rt	feature_spectrum_entropy	feature_pred_tax_cla_01kin_val	feature_pred_tax_cla_01kin_score	feature_pred_tax_cla_02sup_val	feature_pred_tax_cla_02sup_score	feature_pred_tax_cla_03cla_val	feature_pred_tax_cla_03cla_score	feature_pred_tax_cla_04dirpar_val	feature_pred_tax_cla_04dirpar_score	feature_pred_tax_npc_01pat_val	feature_pred_tax_npc_01pat_score	feature_pred_tax_npc_02sup_val	feature_pred_tax_npc_02sup_score	feature_pred_tax_npc_03cla_val	feature_pred_tax_npc_03cla_score	component_id	candidate_spectrum_entropy	candidate_structure_molecular_formula	candidate_count_sirius_peaks_explained	candidate_score_sirius_intensity	candidate_score_sirius_isotope	candidate_score_sirius_sirius	candidate_score_sirius_tree	candidate_score_sirius_zodiac	candidate_score_sirius_confidence	candidate_score_sirius_csi	candidate_library	candidate_count_similarity_peaks_matched	candidate_score_similarity	candidate_structure_exact_mass	candidate_structure_xlogp	candidate_structure_inchikey_no_stereo	candidate_structure_smiles_no_stereo	candidate_structure_tax_cla_chemontid	candidate_structure_tax_cla_01kin	candidate_structure_tax_cla_02sup	candidate_structure_tax_cla_03cla	candidate_structure_tax_cla_04dirpar	candidate_structure_tax_npc_01pat	candidate_structure_tax_npc_02sup	candidate_structure_tax_npc_03cla	candidate_structure_organism_occurrence_closest	candidate_structure_organism_occurrence_reference	candidate_structure_error_mz	candidate_structure_error_rt	rank_initial	rank_final	score_initial	score_biological	score_chemical	score_final
303	513.3580322265625	4.766516666666666	1.42710956528693	dummy	0.240096038415366	dummy	0.240096038415366	dummy	0.240096038415366	dummy	0.240096038415366	Alkaloids	0.0960384153661465	Anthranilic acid alkaloids	0.04996270771269	Lupane triterpenoids	0.0960384153661465	1		C32H50O5									[1M-(H)1]1-			514.36582	6.6311	GVUGXPSIOSRTDM	C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)C(OC(C)=O)CC(O)C(C)(C)C5CCC43C(=O)O)C12	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Lupane triterpenoids	Eukaryota	10.1016/0040-4020(82)80221-4	0.000507773437448122		1	2	0	0.1	0.666	0.160716716716717
304	665.4056396484375	4.80755	0.989040668943087			Lipids and lipid-like molecules	0.9732865691184998	Prenol lipids	0.9724410176277161	Triterpenoids	0.9639062285423279	Terpenoids	0.9550406336784363	Triterpenoids	0.986203670501709	Oleanane triterpenoids	0.5797317028045654	1		C40H58O8	6	0.9400375528808714	9.188529484955675	35.177409107086746	25.988879622131073	0.9999999999999999		-352.79566697920376	SIRIUS			666.41317	6.7021	MWSHUTCLELRUJE	COC1CC(C2CCC34CC23CCC2C3(C)CCC(OC(=O)c5ccccc5)C(C)(C)C3CC(OC(C)=O)C24C)C(C(O)C(C)(C)O)O1	0002380	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Limonoids	Terpenoids	Triterpenoids	Cycloapotirucallane triterpenoids	Magnoliopsida	10.1021/NP500967K	-0.000252715472149073		4	1	0.0283450193298136	0.4	1	0.375814706142971
304	665.4056396484375	4.80755	0.989040668943087			Lipids and lipid-like molecules	0.9732865691184998	Prenol lipids	0.9724410176277161	Triterpenoids	0.9639062285423279	Terpenoids	0.9550406336784363	Triterpenoids	0.986203670501709	Oleanane triterpenoids	0.5797317028045654	1		C40H58O8	6	0.9400375528808714	9.188529484955675	35.177409107086746	25.988879622131073	0.9999999999999999		-346.741369512564	SIRIUS			666.41317	6.9342	JVJQLSCCLOWXIT	C=CC1(C)CCC2(C)C(=CC(=O)O)C(C(C)(C)C(=O)OC3C4=C(C)C(=O)OC4C(O)C4C5(C)CCCC(C)(C)C5CCC34O)CCC2C1						Terpenoids	Diterpenoids	Labdane diterpenoids	Magnoliopsida		-0.000252715472149073		3	2	0.0288399391571234	0.4	0.5	0.292896596335658
304	665.4056396484375	4.80755	0.989040668943087			Lipids and lipid-like molecules	0.9732865691184998	Prenol lipids	0.9724410176277161	Triterpenoids	0.9639062285423279	Terpenoids	0.9550406336784363	Triterpenoids	0.986203670501709	Oleanane triterpenoids	0.5797317028045654	1		C40H58O8	6	0.9400375528808714	9.188529484955675	35.177409107086746	25.988879622131073	0.9999999999999999		-543.4112175325041	SIRIUS			666.41317	9.5221	IBSBIGPJNFRPAG	CCC(C)C(=O)c1c(O)c(C(CCCCC(C)C)c2c(O)c3c(c(C(=O)C(C)CC)c2O)OC(C)(C)CC3)c(O)c2c1OC(C)(C)CC2	0003522	Organic compounds	Organoheterocyclic compounds	Benzopyrans	2,2-dimethyl-1-benzopyrans	Terpenoids	Meroterpenoids	Prenyl quinone meroterpenoids	Magnoliopsida	10.1016/S0031-9422(00)81569-1 $ 10.1016/S0031-9422(00)81462-4	-0.000252715472149073		6	3	0.0184022700992584	0.4	0.5	0.289417373316369
305	619.39892578125	4.80755	0.828971624685818			Lipids and lipid-like molecules	0.943151593208313	Prenol lipids	0.9205518364906311	Triterpenoids	0.9528694152832031	Terpenoids	0.9208206534385681	Triterpenoids	0.9640379548072815	Lupane triterpenoids	0.8243677616119385	1		C39H56O6	7	0.534248212641123	6.506262220936777	21.086868193224888	14.580605972288112	0.9999999999999999	0.12051683536438103	-205.05207671238344	SIRIUS			620.40769	7.7892	VEOYEUQHJXNXHF	CC1(C)CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(OC(=O)C=Cc6ccc(O)c(O)c6)C(C)(CO)C5CCC43C)C2C1	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Oleanane triterpenoids	Magnoliopsida	10.1021/NP9804637	-0.00148727866952682		1	1	0.0487680991108737	0.4	1	0.382622399403324
305	619.39892578125	4.80755	0.828971624685818			Lipids and lipid-like molecules	0.943151593208313	Prenol lipids	0.9205518364906311	Triterpenoids	0.9528694152832031	Terpenoids	0.9208206534385681	Triterpenoids	0.9640379548072815	Lupane triterpenoids	0.8243677616119385	1		C39H56O6	7	0.534248212641123	6.506262220936777	21.086868193224888	14.580605972288112	0.9999999999999999		-206.08633226262396	SIRIUS			620.40769	7.6451	LUIROJLLJGFJSC	CC1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(OC(=O)C=Cc6ccc(O)c(O)c6)C(C)(CO)C5CCC43C)C2C1C	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Ursane and Taraxastane triterpenoids	Magnoliopsida	10.1021/NP1003005	-0.00148727866952682		2	2	0.0485233537334082	0.4	1	0.382540817610836
305	619.39892578125	4.80755	0.828971624685818			Lipids and lipid-like molecules	0.943151593208313	Prenol lipids	0.9205518364906311	Triterpenoids	0.9528694152832031	Terpenoids	0.9208206534385681	Triterpenoids	0.9640379548072815	Lupane triterpenoids	0.8243677616119385	1		C39H56O6	7	0.534248212641123	6.506262220936777	21.086868193224888	14.580605972288112	0.9999999999999999		-207.04292208087702	SIRIUS			620.40769	7.6451	JMOPEODVAOECLW	C=C(CO)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(OC(=O)C=Cc6ccc(O)c(O)c6)C(C)(C)C5CCC43C)C12	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Lupane triterpenoids	Magnoliopsida		-0.00148727866952682		3	3	0.0482991637651526	0.4	1	0.382466087621417
306	343.2486877441406	4.80755	0.783921513734664	Organic compounds	0.330766550561532	Lipids and lipid-like molecules	0.5909563139392	Fatty Acyls	0.5909563139392	Lineolic acids and derivatives	0.5909563139392	Fatty acids	0.330766550561532	Octadecanoids	0.5909563139392	Other Octadecanoids	0.5909563139392	26		C18H34O3	3	0.07949711888059642	0.0	35.908393539463276	35.908393539463276	0.9999999999999999		-29.472093983044697	SIRIUS			298.25079	5.0793	RXBFKZNLXJKTLQ	CCCCCCCCC(O)C=CCCCCCCC(=O)O	0002949	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Long-chain fatty acids	Fatty acids	Octadecanoids	Other Octadecanoids	Magnoliopsida	10.1007/BF01454423	-0.000310055770844873		8	1	0.339304021144646	0.4	1	0.479467706747915
306	343.2486877441406	4.80755	0.783921513734664	Organic compounds	0.330766550561532	Lipids and lipid-like molecules	0.5909563139392	Fatty Acyls	0.5909563139392	Lineolic acids and derivatives	0.5909563139392	Fatty acids	0.330766550561532	Octadecanoids	0.5909563139392	Other Octadecanoids	0.5909563139392	26		C18H34O3	3	0.07949711888059642	0.0	35.908393539463276	35.908393539463276	0.9999999999999999	0.06918300246740687	-21.807681556974895	SIRIUS			298.25079	5.0793	WBHHMMIMDMUBKC	CCCCCCC(O)CC=CCCCCCCCC(=O)O	0002949	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Long-chain fatty acids	Fatty acids	Fatty Acids and Conjugates $ Octadecanoids	Hydroxy fatty acids $ Other Octadecanoids	Magnoliopsida	10.1002/JSFA.2740470213 $ 10.1016/S0031-9422(00)89578-3 $ 10.1042/BJ2800507 $ 10.1002/JCTB.5000620406 $ 10.1016/S0031-9422(00)97374-6 $ 10.3390/MOLECULES22081280 $ 10.1007/BF02657547 $ 10.1002/JSFA.2740580219 $ 10.1016/J.CHEMPHYSLIP.2007.11.003 $ 10.1007/BF02636191 $ 10.1021/JO01056A031 $ 10.1007/BF02531183 $ 10.1007/BF02660163 $ 10.1007/BF00574728 $ 10.1007/BF02899445 $ 10.1016/S0031-9422(00)98661-8 $ 10.1080/10915810701663150	-0.000310055770844873		1	2	0.45855401794427	0.4	0.75	0.477676164139582
306	343.2486877441406	4.80755	0.783921513734664	Organic compounds	0.330766550561532	Lipids and lipid-like molecules	0.5909563139392	Fatty Acyls	0.5909563139392	Lineolic acids and derivatives	0.5909563139392	Fatty acids	0.330766550561532	Octadecanoids	0.5909563139392	Other Octadecanoids	0.5909563139392	26		C18H34O3	3	0.07949711888059642	0.0	35.908393539463276	35.908393539463276	0.9999999999999999		-32.59055801879173	SIRIUS			298.25079	5.0793	ONAMALXVRDKFRJ	CCCCCC=CC(O)CCCCCCCCCC(=O)O	0002949	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Long-chain fatty acids	Fatty acids	Octadecanoids	Other Octadecanoids	Magnoliopsida		-0.000310055770844873		11	3	0.306837335961968	0.4	1	0.468645478353689
307	917.6505737304688	4.8178	1.52016207439993	Organic compounds	0.0805810414973993	Lipids and lipid-like molecules	0.0537206943315996	Steroids and steroid derivatives	0.073082055162283	12-hydroxysteroids	0.0365410275811415	Alkaloids	0.068598868118676	Anthranilic acid alkaloids	0.0356876483662072	Ursane and Taraxastane triterpenoids	0.0375099487605181																																				
308	595.4939575195312	4.8178	2.89378946072091			Lipids and lipid-like molecules	0.9642444849014282	Fatty Acyls	0.883478581905365	Fatty alcohol esters	0.663802981376648	Terpenoids	0.6556733846664429	Triterpenoids	0.4590279757976532	Acyclic triterpenoids	0.22628557682037354	1		C35H66O4	3	0.9304437968326842	6.612785982746707	32.9968424301841	26.384056447437395	0.9999999999999999	0.06675262026091328	-256.98521050481645	SIRIUS			550.49611	10.1325	MBDVKGSWKNHBQZ	CCCCCCCCCCCCCCC(O)C(O)CCCCCCCCCCCCCCC1=CC(C)OC1=O	0002518	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Annonaceous acetogenins	Polyketides	Linear polyketides	Acetogenins	Magnoliopsida		-0.000355924379623592		1	1	0.0389127451356294	0.4	0.75	0.337795739870035
308	595.4939575195312	4.8178	2.89378946072091			Lipids and lipid-like molecules	0.9642444849014282	Fatty Acyls	0.883478581905365	Fatty alcohol esters	0.663802981376648	Terpenoids	0.6556733846664429	Triterpenoids	0.4590279757976532	Acyclic triterpenoids	0.22628557682037354	1		C35H66O4	3	0.9304437968326842	6.612785982746707	32.9968424301841	26.384056447437395	0.9999999999999999		-256.98521050481645	SIRIUS			550.49611	10.1325	NXSNZSWFXOMAOD	CCCCCCCCCCCCC(O)C(O)CCCCCCCCCCCCCCCCC1=CC(C)OC1=O	0002518	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Annonaceous acetogenins	Polyketides	Linear polyketides	Acetogenins	Magnoliopsida		-0.000355924379623592		1	1	0.0389127451356294	0.4	0.75	0.337795739870035
308	595.4939575195312	4.8178	2.89378946072091			Lipids and lipid-like molecules	0.9642444849014282	Fatty Acyls	0.883478581905365	Fatty alcohol esters	0.663802981376648	Terpenoids	0.6556733846664429	Triterpenoids	0.4590279757976532	Acyclic triterpenoids	0.22628557682037354	1		C35H66O4	3	0.9304437968326842	6.612785982746707	32.9968424301841	26.384056447437395	0.9999999999999999		-256.98521050481645	SIRIUS			550.49611	10.1325	CAGLXILDKKCMCR	CCCCCCCCCCCCCCCCC(O)C(O)CCCCCCCCCCCCC1=CC(C)OC1=O	0002518	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Annonaceous acetogenins	Polyketides	Linear polyketides	Acetogenins	Magnoliopsida		-0.000355924379623592		1	1	0.0389127451356294	0.4	0.75	0.337795739870035
308	595.4939575195312	4.8178	2.89378946072091			Lipids and lipid-like molecules	0.9642444849014282	Fatty Acyls	0.883478581905365	Fatty alcohol esters	0.663802981376648	Terpenoids	0.6556733846664429	Triterpenoids	0.4590279757976532	Acyclic triterpenoids	0.22628557682037354	1		C35H66O4	3	0.9304437968326842	6.612785982746707	32.9968424301841	26.384056447437395	0.9999999999999999		-256.98521050481645	SIRIUS			550.49611	10.1325	KKUONIIRIFHWJC	CCCCCCCCCCC(O)C(O)CCCCCCCCCCCCCCCCCCC1=CC(C)OC1=O	0002518	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Annonaceous acetogenins	Polyketides	Linear polyketides	Acetogenins	Magnoliopsida		-0.000355924379623592		1	1	0.0389127451356294	0.4	0.75	0.337795739870035
308	595.4939575195312	4.8178	2.89378946072091			Lipids and lipid-like molecules	0.9642444849014282	Fatty Acyls	0.883478581905365	Fatty alcohol esters	0.663802981376648	Terpenoids	0.6556733846664429	Triterpenoids	0.4590279757976532	Acyclic triterpenoids	0.22628557682037354	1		C36H68O6								-343.7808908162448	SIRIUS			596.50159	10.4329	JVFXNWJEQUQDKK	CCCCCCCCCCCCCC(=O)OCC(COC(=O)CC(C)C)OC(=O)CCCCCCCCCCCCC	0001135	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Triacylglycerols	Fatty acids	Glycerolipids	Triacylglycerols	Magnoliopsida	10.1016/0031-9422(90)83033-W			15	2	0.029088295094753	0.4	0.75	0.334520923189742
308	595.4939575195312	4.8178	2.89378946072091			Lipids and lipid-like molecules	0.9642444849014282	Fatty Acyls	0.883478581905365	Fatty alcohol esters	0.663802981376648	Terpenoids	0.6556733846664429	Triterpenoids	0.4590279757976532	Acyclic triterpenoids	0.22628557682037354	1		C35H66O4	3	0.9304437968326842	6.612785982746707	32.9968424301841	26.384056447437395	0.9999999999999999		-282.43547094147647	SIRIUS			550.49611	10.3949	PEVUYXQYPKFUJI	C=CCCCCCCCC(OC(=O)CCCCCCCCCCCCCCC)C1CC(O)C(CCCCC)O1	0001722	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty alcohol esters				Eukaryota	10.1071/CH9900895	-0.000355924379623592		3	3	0.0354063176507745	0.1	1	0.228018322099808
309	475.34234619140625	4.83735	1.42387155797935	Organic compounds	0.255144836551033	Lipids and lipid-like molecules	0.255144836551033	Steroids and steroid derivatives	0.255144836551033	6-hydroxysteroids	0.265698250707823	Terpenoids	0.255144836551033	Steroids	0.255144836551033	Cycloartane triterpenoids	0.265698250707823	156		C28H46O3	5	0.5294589527125456	3.6700209844568956	22.211027360343728	18.54100637588683	0.9999999999999999	0.10038057270256222	-90.32576232069785	SIRIUS			430.3447	5.498	JDUQGXUKUHZTPZ	C=C(CCC(CO)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C)C(C)C	0001104	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Trihydroxy bile acids, alcohols and derivatives	Terpenoids	Steroids	Ergostane steroids	Magnoliopsida		-0.000551992507599019		1	1	0.110710385864173	0.4	1	0.403269828321091
309	475.34234619140625	4.83735	1.42387155797935	Organic compounds	0.255144836551033	Lipids and lipid-like molecules	0.255144836551033	Steroids and steroid derivatives	0.255144836551033	6-hydroxysteroids	0.265698250707823	Terpenoids	0.255144836551033	Steroids	0.255144836551033	Cycloartane triterpenoids	0.265698250707823	156		C28H46O3	5	0.5294589527125456	3.6700209844568956	22.211027360343728	18.54100637588683	0.9999999999999999		-95.22336283361446	SIRIUS			430.3447	5.4964	NNBFVQGAQFOUGZ	C=C(CCC(C)C1CCC2C3C(O)C=C4C(O)C(O)CCC4(C)C3CCC12C)C(C)C	0001403	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Ergosterols and derivatives	Terpenoids	Steroids	Ergostane steroids	Magnoliopsida		-0.000551992507599019		2	2	0.105016244988881	0.4	1	0.40137178136266
309	475.34234619140625	4.83735	1.42387155797935	Organic compounds	0.255144836551033	Lipids and lipid-like molecules	0.255144836551033	Steroids and steroid derivatives	0.255144836551033	6-hydroxysteroids	0.265698250707823	Terpenoids	0.255144836551033	Steroids	0.255144836551033	Cycloartane triterpenoids	0.265698250707823	156		C28H46O3	5	0.5294589527125456	3.6700209844568956	22.211027360343728	18.54100637588683	0.9999999999999999		-105.58472657262159	SIRIUS			430.3447	5.6405	VSCQIKVLPQYCJG	C=C(CCC(C)(O)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC21C)C(C)C	0001403	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Ergosterols and derivatives	Terpenoids	Steroids	Ergostane steroids	Magnoliopsida		-0.000551992507599019		4	3	0.0947106681487872	0.4	1	0.397936589082629
310	467.3162841796875	4.83735	2.33970883238754			Lipids and lipid-like molecules	0.9678268432617188	Prenol lipids	0.915330708026886	Triterpenoids	0.9280129671096802	Terpenoids	0.944660484790802	Triterpenoids	0.9716811776161194	Oleanane triterpenoids	0.6072432994842529	157		C30H44O4	3	0.8779436903457111	3.5850243148466476	21.431113613606264	17.846089298759615	0.9999999999999999	0.11709162662341872	-64.93978400107731	SIRIUS			468.32396	6.6208	VDDPQVQCXWFZJM	CC1(C)CCC2(C(=O)O)CCC3(C)C(=CC(=O)C4C5(C)CCC(=O)C(C)(C)C5CCC43C)C2C1	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Oleanane triterpenoids	Magnoliopsida	10.1021/NP0780093 $ 10.1055/S-0028-1088323	-0.000399256218382735		1	1	0.15398880907633	0.4	1	0.41769596939181
310	467.3162841796875	4.83735	2.33970883238754			Lipids and lipid-like molecules	0.9678268432617188	Prenol lipids	0.915330708026886	Triterpenoids	0.9280129671096802	Terpenoids	0.944660484790802	Triterpenoids	0.9716811776161194	Oleanane triterpenoids	0.6072432994842529	157		C30H44O4	3	0.8779436903457111	3.5850243148466476	21.431113613606264	17.846089298759615	0.9999999999999999		-68.8446895040361	SIRIUS			468.32396	6.6208	QGWDYPREORDRIT	CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(=O)C(C)(C)C5CCC43C)C2C1	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Oleanane triterpenoids	Magnoliopsida	10.1016/J.BMC.2008.09.021 $ 10.1021/NP990456Y	-0.000399256218382735		2	2	0.145254486178106	0.4	1	0.414784528425735
310	467.3162841796875	4.83735	2.33970883238754			Lipids and lipid-like molecules	0.9678268432617188	Prenol lipids	0.915330708026886	Triterpenoids	0.9280129671096802	Terpenoids	0.944660484790802	Triterpenoids	0.9716811776161194	Oleanane triterpenoids	0.6072432994842529	157		C30H44O4	3	0.8779436903457111	3.5850243148466476	21.431113613606264	17.846089298759615	0.9999999999999999		-75.57599699501353	SIRIUS			468.32396	6.6208	JWHOQZUREKYPBY	CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(=O)C(C)(C)C5CC(=O)C43C)C2C1	0001553	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Triterpenoids	Terpenoids	Triterpenoids	Oleanane triterpenoids	Magnoliopsida		-0.000399256218382735		3	3	0.132317142976755	0.4	1	0.410472080691951
311	281.2119140625	4.83735	1.5821640665611			Lipids and lipid-like molecules	0.9967269897460938	Fatty Acyls	0.9954402446746826	Long-chain fatty acids	0.9125140905380249	Fatty acids	0.8886059522628784	Fatty Acids and Conjugates	0.7390865683555603	Dicarboxylic acids	0.6951491236686707	1		C17H32O4	4	0.17954733362615438	3.502097234204068	14.469356999455545	10.967259765251477	0.9999999999999999	0.13694395588509162	-17.880228404399993	SIRIUS			300.23006	5.0071	QCNWZROVPSVEJA	O=C(O)CCCCCCCCCCCCCCCC(=O)O	0002949	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Long-chain fatty acids	Fatty acids	Fatty Acids and Conjugates	Dicarboxylic acids	Streptophyta	10.1016/0031-9422(82)83099-9	-18.0108687292172		1	1	0.559276971961901	0.3	1	0.50274197363695
311	281.2119140625	4.83735	1.5821640665611			Lipids and lipid-like molecules	0.9967269897460938	Fatty Acyls	0.9954402446746826	Long-chain fatty acids	0.9125140905380249	Fatty acids	0.8886059522628784	Fatty Acids and Conjugates	0.7390865683555603	Dicarboxylic acids	0.6951491236686707	1		C17H34O5	4	0.17954733362615438	3.502097234204068	14.469356999455545	10.967259765251477	0.9999999999999999		-79.03558769535444	SIRIUS			318.24062	2.8564	IPKYPTDOBPLFJT	O=C(O)CCCCCCCC(O)C(O)CCCCCCCO	0002949	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Long-chain fatty acids	Fatty acids	Fatty Acids and Conjugates $ Octadecanoids	Hydroxy fatty acids $ Other Octadecanoids	Magnoliopsida	10.1016/S0031-9422(00)97374-6 $ 10.1016/S0031-9422(00)98661-8	-36.0214331530294		4	2	0.126525281731887	0.4	1	0.408541460276995
311	281.2119140625	4.83735	1.5821640665611			Lipids and lipid-like molecules	0.9967269897460938	Fatty Acyls	0.9954402446746826	Long-chain fatty acids	0.9125140905380249	Fatty acids	0.8886059522628784	Fatty Acids and Conjugates	0.7390865683555603	Dicarboxylic acids	0.6951491236686707	1		C17H32O4	4	0.17954733362615438	3.502097234204068	14.469356999455545	10.967259765251477	0.9999999999999999		-115.43932872122782	SIRIUS			300.23006	3.3599	HLQTZTXOEWOSRF	COC(=O)CCCCCC(O)C=CCCCCCCCO	0002951	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Long-chain fatty alcohols	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Magnoliopsida		-18.0108687292172		14	3	0.0866255903492717	0.4	1	0.395241563149457
312	243.19601440429688	4.856433333333333	1.50036349943649			Lipids and lipid-like molecules	0.9943355917930603	Fatty Acyls	0.9949451088905334	Long-chain fatty acids	0.7514118552207947	Fatty acids	0.8929859399795532	Fatty Acids and Conjugates	0.7433465719223022	Hydroxy fatty acids	0.8642230033874512	1		C14H28O3	5	0.6198724592893504	3.111113294868555	24.96722162372583	21.856108328857275	0.9999999999999999	0.31209053905180856	-9.988945084304804	SIRIUS			244.20384	3.7429	JYZJYKOZGGEXSX	CCCCCCCCCCCCC(O)C(=O)O	0002949	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Long-chain fatty acids	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Magnoliopsida	10.3389/FNUT.2022.822033	-18.01111825743		1	1	1	0.4	1	0.6996996996997
312	243.19601440429688	4.856433333333333	1.50036349943649			Lipids and lipid-like molecules	0.9943355917930603	Fatty Acyls	0.9949451088905334	Long-chain fatty acids	0.7514118552207947	Fatty acids	0.8929859399795532	Fatty Acids and Conjugates	0.7433465719223022	Hydroxy fatty acids	0.8642230033874512	1		C14H28O3	5	0.6198724592893504	3.111113294868555	24.96722162372583	21.856108328857275	0.9999999999999999		-48.87923067979285	SIRIUS			244.20384	3.7429	DMCZWEUMVOFXBT	CCCC(O)CCCCCCCCCC(=O)O	0002949	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Long-chain fatty acids	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Magnoliopsida		-18.01111825743		4	2	0.204585871359348	0.4	1	0.434561656819482
312	243.19601440429688	4.856433333333333	1.50036349943649			Lipids and lipid-like molecules	0.9943355917930603	Fatty Acyls	0.9949451088905334	Long-chain fatty acids	0.7514118552207947	Fatty acids	0.8929859399795532	Fatty Acids and Conjugates	0.7433465719223022	Hydroxy fatty acids	0.8642230033874512	1		C14H28O3	5	0.6198724592893504	3.111113294868555	24.96722162372583	21.856108328857275	0.9999999999999999		-54.4869527417556	SIRIUS			244.20384	3.7429	ATRNZOYKSNPPBF	CCCCCCCCCCCC(O)CC(=O)O	0002949	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Long-chain fatty acids	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Magnoliopsida	10.1186/1743-422X-6-101	-18.01111825743		8	3	0.183530175515515	0.4	1	0.427543091538205
313	295.2276306152344	4.866033333333333	0.943380465008612			Lipids and lipid-like molecules	0.9989385008811951	Fatty Acyls	0.9980902075767517	Lineolic acids and derivatives	0.7498859167098999	Fatty acids	0.9070740342140198	Octadecanoids	0.9645891189575195	Other Octadecanoids	0.9780322313308716	1		C18H34O4	5	0.3921298007993719	3.7040576483576437	13.602625701283237	9.898568052925594	0.9999999999999999	0.07092217708969906	-15.54173189232313	SIRIUS			314.24571	4.0501	CQSLTKIXAJTQGA	CCCCCC(O)C(O)CC=CCCCCCCCC(=O)O	0002949	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Long-chain fatty acids	Fatty acids	Octadecanoids	Other Octadecanoids	Magnoliopsida	10.3987/COM-07-11291	-18.0108024631418		1	1	0.643428935030048	0.4	1	0.580842678043049
313	295.2276306152344	4.866033333333333	0.943380465008612			Lipids and lipid-like molecules	0.9989385008811951	Fatty Acyls	0.9980902075767517	Lineolic acids and derivatives	0.7498859167098999	Fatty acids	0.9070740342140198	Octadecanoids	0.9645891189575195	Other Octadecanoids	0.9780322313308716	1		C18H34O4	5	0.3921298007993719	3.7040576483576437	13.602625701283237	9.898568052925594	0.9999999999999999		-17.216554467091594	SIRIUS			314.24571	4.0501	XEBKSQSGNGRGDW	CCCCCC=CCC(O)C(O)CCCCCCCC(=O)O	0002949	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Long-chain fatty acids	Fatty acids	Octadecanoids	Other Octadecanoids	Magnoliopsida	10.1080/00021369.1977.10862446 $ 10.1080/00021369.1977.10862445	-18.0108024631418		2	2	0.5808363118831	0.4	1	0.5599784703274
