	msms_score	matched_peaks	feature_id	reference_id	adduct	charge	ionmode	instrument	instrument_type	comment	inchikey	inchi	smiles	compound_name	Spectral_library_ID	Spectral_library
141	0.9337811416306738	5	26	84403		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006121681; origin=GNPS	WLJVNTCWHIRURA-UHFFFAOYSA-N	N/A	C(CCC(=O)O)CCC(=O)O	Pimelic acid - 30.0 eV	CCMSLIB00006121681	GNPS
142	0.8790693523328894	5	26	84593		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006122121; origin=GNPS	SYEOWUNSTUDKGM-UHFFFAOYSA-N	N/A	CC(CCC(=O)O)CC(=O)O	3-Methyladipic acid - 40.0 eV	CCMSLIB00006122121	GNPS
143	0.8703500947171835	5	26	84594		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006122123; origin=GNPS	SYEOWUNSTUDKGM-UHFFFAOYSA-N	N/A	CC(CCC(=O)O)CC(=O)O	3-Methyladipic acid - 40.0 eV	CCMSLIB00006122123	GNPS
144	0.8714826391978159	5	26	84595		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006122126; origin=GNPS	SYEOWUNSTUDKGM-UHFFFAOYSA-N	N/A	CC(CCC(=O)O)CC(=O)O	3-Methyladipic acid - 40.0 eV	CCMSLIB00006122126	GNPS
145	0.872847161624181	5	26	84596		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006122128; origin=GNPS	SYEOWUNSTUDKGM-UHFFFAOYSA-N	N/A	CC(CCC(=O)O)CC(=O)O	3-Methyladipic acid - 40.0 eV	CCMSLIB00006122128	GNPS
146	0.8086334377955945	5	26	84597		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006122130; origin=GNPS	SYEOWUNSTUDKGM-UHFFFAOYSA-N	N/A	CC(CCC(=O)O)CC(=O)O	3-Methyladipic acid - 40.0 eV	CCMSLIB00006122130	GNPS
147	0.8881980937139304	5	26	84598		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006122132; origin=GNPS	SYEOWUNSTUDKGM-UHFFFAOYSA-N	N/A	CC(CCC(=O)O)CC(=O)O	3-Methyladipic acid - 40.0 eV	CCMSLIB00006122132	GNPS
148	0.8891620655741148	5	26	84599		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006122134; origin=GNPS	SYEOWUNSTUDKGM-UHFFFAOYSA-N	N/A	CC(CCC(=O)O)CC(=O)O	3-Methyladipic acid - 40.0 eV	CCMSLIB00006122134	GNPS
149	0.8873838949006948	5	26	84600		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006122136; origin=GNPS	SYEOWUNSTUDKGM-UHFFFAOYSA-N	N/A	CC(CCC(=O)O)CC(=O)O	3-Methyladipic acid - 40.0 eV	CCMSLIB00006122136	GNPS
150	0.8769943525333281	5	26	84601		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006122139; origin=GNPS	SYEOWUNSTUDKGM-UHFFFAOYSA-N	N/A	CC(CCC(=O)O)CC(=O)O	3-Methyladipic acid - 40.0 eV	CCMSLIB00006122139	GNPS
151	0.8922965203470329	5	26	84602		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006122141; origin=GNPS	SYEOWUNSTUDKGM-UHFFFAOYSA-N	N/A	CC(CCC(=O)O)CC(=O)O	3-Methyladipic acid - 40.0 eV	CCMSLIB00006122141	GNPS
152	0.9156739141691048	5	26	84603		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006122143; origin=GNPS	SYEOWUNSTUDKGM-UHFFFAOYSA-N	N/A	CC(CCC(=O)O)CC(=O)O	3-Methyladipic acid - 30.0 eV	CCMSLIB00006122143	GNPS
153	0.777618334252577	5	33	4159		-1	negative	qTof	LC-ESI-qTof	DB#=CCMSLIB00005719015; origin=GNPS	BMRVNZZVDSVOQG-UHFFFAOYSA-N	InChI=1S/C10H12O4/c1-5-4-7(14-3)6(2)9(11)8(5)10(12)13/h4,11H,1-3H3,(H,12,13)	O=C(O)c1c(C)cc(OC)c(C)c1O	Rhizonic acid	CCMSLIB00005719015	GNPS
154	0.9762515048898313	7	33	30032		-1	negative	Orbitrap	LC-ESI-Orbitrap	DB#=CCMSLIB00010114043; origin=GNPS	IPBVNPXQWQGGJP-UHFFFAOYSA-N	InChI=1S/C8H8O2/c1-7(9)10-8-5-3-2-4-6-8/h2-6H,1H3	CC(=O)Oc1ccccc1	PHENYL ACETATE CollisionEnergy:102040	CCMSLIB00010114043	GNPS
155	0.9105937853042878	8	33	30178		-1	negative	Orbitrap	LC-ESI-Orbitrap	DB#=CCMSLIB00010114410; origin=GNPS	BOLQJTPHPSDZHR-UHFFFAOYSA-N	InChI=1S/C10H12O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2,4,6,11H,3,5H2,1H3,(H,12,13)	COc1cc(CCC(=O)O)ccc1O	Untitled CollisionEnergy:102040	CCMSLIB00010114410	GNPS
156	0.9012372325379289	7	33	34374		-1	negative	Orbitrap	LC-ESI-Orbitrap	DB#=CCMSLIB00010125368; origin=GNPS	IPBVNPXQWQGGJP-UHFFFAOYSA-N	InChI=1S/C8H8O2/c1-7(9)10-8-5-3-2-4-6-8/h2-6H,1H3	CC(=O)Oc1ccccc1	PHENYL ACETATE CollisionEnergy:205060	CCMSLIB00010125368	GNPS
157	0.6913279180112133	8	33	34520		-1	negative	Orbitrap	LC-ESI-Orbitrap	DB#=CCMSLIB00010125738; origin=GNPS	BOLQJTPHPSDZHR-UHFFFAOYSA-N	InChI=1S/C10H12O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2,4,6,11H,3,5H2,1H3,(H,12,13)	COc1cc(CCC(=O)O)ccc1O	Untitled CollisionEnergy:205060	CCMSLIB00010125738	GNPS
158	0.9890951043365944	7	47	650		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00005436185; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	OC(=O)CCCCCCCC(O)=O	AZELATE	CCMSLIB00005436185	GNPS
159	0.9953472669696363	7	47	3888		-1	negative	Q-Exactive Plus	LC-ESI-Q-Exactive Plus	DB#=CCMSLIB00000578346; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	AZELAIC ACID	CCMSLIB00000578346	GNPS
160	0.9890951043365944	7	47	5390		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00005463658; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	OC(=O)CCCCCCCC(O)=O	AZELATE	CCMSLIB00005463658	GNPS
161	0.8871416534974187	6	47	24738		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006677575; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	C(CCCC(=O)O)CCCC(=O)O	azelaic_acid	CCMSLIB00006677575	GNPS
162	0.9230365193202005	6	47	24741		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006677578; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	C(CCCC(=O)O)CCCC(=O)O	azelaic_acid	CCMSLIB00006677578	GNPS
163	0.8793318825012657	5	47	24744		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006677581; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	C(CCCC(=O)O)CCCC(=O)O	azelaic_acid	CCMSLIB00006677581	GNPS
164	0.8792806909938062	5	47	24747		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006677584; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	C(CCCC(=O)O)CCCC(=O)O	azelaic_acid	CCMSLIB00006677584	GNPS
165	0.9962469368278636	7	47	25919		-1	negative	Orbitrap	LC-ESI-Orbitrap	DB#=CCMSLIB00010102863; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	O=C(O)CCCCCCCC(=O)O	azelaic acid CollisionEnergy:102040	CCMSLIB00010102863	GNPS
166	0.982619586329851	7	47	27179		-1	negative	Orbitrap	LC-ESI-Orbitrap	DB#=CCMSLIB00010107221; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	O=C(O)CCCCCCCC(=O)O	azelaic acid CollisionEnergy:102040	CCMSLIB00010107221	GNPS
167	0.9941068742047344	7	47	31533		-1	negative	Orbitrap	LC-ESI-Orbitrap	DB#=CCMSLIB00010118558; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	O=C(O)CCCCCCCC(=O)O	azelaic acid CollisionEnergy:205060	CCMSLIB00010118558	GNPS
168	0.9962469368278636	7	47	35066		-1	negative	Orbitrap	LC-ESI-Orbitrap	DB#=CCMSLIB00010126478; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	O=C(O)CCCCCCCC(=O)O	azelaic acid CollisionEnergy:102040	CCMSLIB00010126478	GNPS
169	0.9662814664223693	6	47	45849		-1	negative	qTof	ESI-qTof	DB#=CCMSLIB00005744459; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	O=C(O)CCCCCCCC(=O)O	Azelaic acid (Not validated)	CCMSLIB00005744459	GNPS
170	0.9764347162769724	7	47	68689		-1	negative	ESI-QFT	N/A-ESI-QFT	DB#=CCMSLIB00004691667; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	N/A	Azelaic acid	CCMSLIB00004691667	GNPS
171	0.9177475155178798	7	47	68690		-1	negative	ESI-QFT	N/A-ESI-QFT	DB#=CCMSLIB00004691668; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	N/A	Azelaic acid	CCMSLIB00004691668	GNPS
172	0.6646014603558361	6	47	68691		-1	negative	ESI-QFT	N/A-ESI-QFT	DB#=CCMSLIB00004691669; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	N/A	Azelaic acid	CCMSLIB00004691669	GNPS
173	0.9831940230615147	7	47	71179		-1	negative	ESI-QFT	N/A-ESI-QFT	DB#=CCMSLIB00004702806; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	N/A	AZELAIC ACID	CCMSLIB00004702806	GNPS
174	0.9226012299134726	7	47	71180		-1	negative	ESI-QFT	N/A-ESI-QFT	DB#=CCMSLIB00004702807; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	N/A	AZELAIC ACID	CCMSLIB00004702807	GNPS
175	0.7202254138515548	6	47	71181		-1	negative	ESI-QFT	N/A-ESI-QFT	DB#=CCMSLIB00004702808; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	N/A	AZELAIC ACID	CCMSLIB00004702808	GNPS
176	0.9884344944525346	7	47	75766		-1	negative	ESI-QTOF	N/A-ESI-QTOF	DB#=CCMSLIB00004719716; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	N/A	hydron;nonanedioate	CCMSLIB00004719716	GNPS
177	0.8425540574301303	7	47	75767		-1	negative	ESI-QTOF	N/A-ESI-QTOF	DB#=CCMSLIB00004719717; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	N/A	hydron;nonanedioate	CCMSLIB00004719717	GNPS
178	0.8796254733333565	7	47	81083		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113455; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 30.0 eV	CCMSLIB00006113455	GNPS
179	0.8785289552123196	5	47	81084		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113457; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 30.0 eV	CCMSLIB00006113457	GNPS
180	0.8793912722166535	6	47	81085		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113459; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 30.0 eV	CCMSLIB00006113459	GNPS
181	0.9779627472558983	7	47	81088		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113464; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 40.0 eV	CCMSLIB00006113464	GNPS
182	0.9855769902820596	7	47	81089		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113466; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 40.0 eV	CCMSLIB00006113466	GNPS
183	0.9859521636164889	7	47	81090		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113468; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 40.0 eV	CCMSLIB00006113468	GNPS
184	0.9768544081487854	7	47	81091		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113470; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 40.0 eV	CCMSLIB00006113470	GNPS
185	0.976800110395972	6	47	81092		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113472; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 40.0 eV	CCMSLIB00006113472	GNPS
186	0.9964934017676931	7	47	81093		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113474; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 40.0 eV	CCMSLIB00006113474	GNPS
187	0.996624563231444	7	47	81094		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113475; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 40.0 eV	CCMSLIB00006113475	GNPS
188	0.9965242248899218	7	47	81095		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113477; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 40.0 eV	CCMSLIB00006113477	GNPS
189	0.9968401607802294	7	47	81096		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113479; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 40.0 eV	CCMSLIB00006113479	GNPS
190	0.9955953852903493	7	47	81097		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113481; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 40.0 eV	CCMSLIB00006113481	GNPS
191	0.8807243788202134	6	47	81098		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113483; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 30.0 eV	CCMSLIB00006113483	GNPS
192	0.8806288105679506	6	47	81099		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113485; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 30.0 eV	CCMSLIB00006113485	GNPS
193	0.8803498114296913	7	47	81100		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113486; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 30.0 eV	CCMSLIB00006113486	GNPS
194	0.8809222215209475	6	47	81101		-1	negative	Orbitrap	ESI-Orbitrap	DB#=CCMSLIB00006113487; origin=GNPS	BDJRBEYXGGNYIS-UHFFFAOYSA-N	N/A	C(CCCC(=O)O)CCCC(=O)O	Azelaic acid - 30.0 eV	CCMSLIB00006113487	GNPS
195	0.8770346492783085	5	258	46034		-1	negative	qTof	ESI-qTof	DB#=CCMSLIB00005744806; origin=GNPS	RCMABBHQYMBYKV-UHFFFAOYSA-N	1S/C18H30O4/c1-2-3-7-11-16-17(22-16)14-13-15(19)10-8-5-4-6-9-12-18(20)21/h13-14,16-17H,2-12H2,1H3,(H,20,21)	O=C(O)CCCCCCCC(=O)C=CC1OC1(CCCCC)	FA 18:3+2O	CCMSLIB00005744806	GNPS
196	0.9410512526658268	5	44	72841		-1	negative	ESI-QFT	N/A-ESI-QFT	DB#=CCMSLIB00004708020; origin=GNPS	BQRISQXLSXCXSC-UHFFFAOYSA-N	InChI=1S/C12H22O6/c13-8-10(14)9-18-12(17)7-5-3-1-2-4-6-11(15)16/h10,13-14H,1-9H2,(H,15,16)	N/A	9-(2,3-dihydroxypropoxy)-9-oxononanoic acid	CCMSLIB00004708020	GNPS
197	0.6633945963655499	7	58	69448		-1	negative	ESI-QFT	N/A-ESI-QFT	DB#=CCMSLIB00004694349; origin=GNPS	OCDGBSUVYYVKQZ-UHFFFAOYSA-N	InChI=1S/C11H14N2/c1-13(2)8-9-7-12-11-6-4-3-5-10(9)11/h3-7,12H,8H2,1-2H3	N/A	Gramine	CCMSLIB00004694349	GNPS
198	0.8181787710021148	12	135	48053		-1	negative	qTof	ESI-qTof	DB#=CCMSLIB00005748740; origin=GNPS	MKYUCBXUUSZMQB-UHFFFAOYSA-N	1S/C18H32O5/c1-2-3-7-11-16(20)17(21)14-13-15(19)10-8-5-4-6-9-12-18(22)23/h3,7,13-17,19-21H,2,4-6,8-12H2,1H3,(H,22,23)	O=C(O)CCCCCCCC(O)C=CC(O)C(O)CC=CCC	FA 18:2+3O	CCMSLIB00005748740	GNPS
199	0.9327911897502966	7	164	46722		-1	negative	qTof	ESI-qTof	DB#=CCMSLIB00005746134; origin=GNPS	BJIKXWWZEPAKQC-UHFFFAOYSA-N	1S/C18H30O4/c1-2-3-7-10-15(19)13-14-17-16(22-17)11-8-5-4-6-9-12-18(20)21/h13-14,16-17H,2-12H2,1H3,(H,20,21)	O=C(O)CCCCCCCC1OC1(C=CC(=O)CCCCC)	FA 18:3+2O	CCMSLIB00005746134	GNPS
200	0.9711288660564911	7	118	826		-1	negative	qTof	LC-ESI-qTof	DB#=CCMSLIB00005467935; origin=GNPS				Madecassic Acid	CCMSLIB00005467935	GNPS
201	0.9172854296224497	9	118	71536		-1	negative	ESI-QFT	N/A-ESI-QFT	DB#=CCMSLIB00004703856; origin=GNPS	IDQVFXZQPGAVAM-LWWFSHPVSA-N	InChI=1S/C30H48O6/c1-25(2)9-11-30(24(35)36)12-10-28(5)17(18(30)13-25)7-8-21-26(3)14-20(33)23(34)27(4,16-31)22(26)19(32)15-29(21,28)6/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)/t18-,19+,20+,21?,22?,23-,26+,27-,28+,29+,30-/m0/s1	N/A	(4aS,6aS,6bR,8R,9R,10R,11R,12aR,14bS)-8,10,11-trihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CCMSLIB00004703856	GNPS
202	0.9058464638842909	7	118	71537		-1	negative	ESI-QFT	N/A-ESI-QFT	DB#=CCMSLIB00004703857; origin=GNPS	IDQVFXZQPGAVAM-LWWFSHPVSA-N	InChI=1S/C30H48O6/c1-25(2)9-11-30(24(35)36)12-10-28(5)17(18(30)13-25)7-8-21-26(3)14-20(33)23(34)27(4,16-31)22(26)19(32)15-29(21,28)6/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)/t18-,19+,20+,21?,22?,23-,26+,27-,28+,29+,30-/m0/s1	N/A	(4aS,6aS,6bR,8R,9R,10R,11R,12aR,14bS)-8,10,11-trihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CCMSLIB00004703857	GNPS
203	0.7242147825190285	9	118	71617		-1	negative	ESI-QFT	N/A-ESI-QFT	DB#=CCMSLIB00004704120; origin=GNPS	IFIQVSCCFRXSJV-UFTBQYHPSA-N	InChI=1S/C30H48O6/c1-25(2)11-13-30(24(35)36)14-12-28(5)17(21(30)23(25)34)7-8-20-26(3)15-18(32)22(33)27(4,16-31)19(26)9-10-29(20,28)6/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)/t18-,19?,20?,21-,22+,23+,26+,27-,28-,29-,30+/m1/s1	N/A	(1S,4aR,6aS,6bR,9S,10R,11R,12aR,14bS)-1,10,11-trihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CCMSLIB00004704120	GNPS
204	0.9742403712218772	6	118	74770		-1	negative	ESI-QTOF	N/A-ESI-QTOF	DB#=CCMSLIB00004717558; origin=GNPS	YCOKATFNRPZIIU-WQKMQOEMSA-N	InChI=1S/C30H48O6/c1-17-9-12-30(24(34)35)14-13-27(4)18(22(30)29(17,6)36)7-8-21-25(2)15-19(32)23(33)26(3,16-31)20(25)10-11-28(21,27)5/h7,17,19-23,31-33,36H,8-16H2,1-6H3,(H,34,35)/t17-,19-,20?,21?,22?,23+,25+,26+,27-,28-,29-,30+/m1/s1	N/A	(1R,2R,4aS,6aS,6bR,9R,10R,11R,12aR)-1,10,11-trihydroxy-9-(hydroxymethyl)-1,2,6a,6b,9,12a-hexamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CCMSLIB00004717558	GNPS
205	0.9836016410033865	8	118	74771		-1	negative	ESI-QTOF	N/A-ESI-QTOF	DB#=CCMSLIB00004717559; origin=GNPS	YCOKATFNRPZIIU-WQKMQOEMSA-N	InChI=1S/C30H48O6/c1-17-9-12-30(24(34)35)14-13-27(4)18(22(30)29(17,6)36)7-8-21-25(2)15-19(32)23(33)26(3,16-31)20(25)10-11-28(21,27)5/h7,17,19-23,31-33,36H,8-16H2,1-6H3,(H,34,35)/t17-,19-,20?,21?,22?,23+,25+,26+,27-,28-,29-,30+/m1/s1	N/A	(1R,2R,4aS,6aS,6bR,9R,10R,11R,12aR)-1,10,11-trihydroxy-9-(hydroxymethyl)-1,2,6a,6b,9,12a-hexamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CCMSLIB00004717559	GNPS
206	0.9696443899687058	5	118	74937		-1	negative	ESI-QTOF	N/A-ESI-QTOF	DB#=CCMSLIB00004717898; origin=GNPS	IDQVFXZQPGAVAM-LWWFSHPVSA-N	InChI=1S/C30H48O6/c1-25(2)9-11-30(24(35)36)12-10-28(5)17(18(30)13-25)7-8-21-26(3)14-20(33)23(34)27(4,16-31)22(26)19(32)15-29(21,28)6/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)/t18-,19+,20+,21?,22?,23-,26+,27-,28+,29+,30-/m0/s1	N/A	(4aS,6aS,6bR,8R,9R,10R,11R,12aR,14bS)-8,10,11-trihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CCMSLIB00004717898	GNPS
207	0.9691134212533457	7	118	74938		-1	negative	ESI-QTOF	N/A-ESI-QTOF	DB#=CCMSLIB00004717899; origin=GNPS	IDQVFXZQPGAVAM-LWWFSHPVSA-N	InChI=1S/C30H48O6/c1-25(2)9-11-30(24(35)36)12-10-28(5)17(18(30)13-25)7-8-21-26(3)14-20(33)23(34)27(4,16-31)22(26)19(32)15-29(21,28)6/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)/t18-,19+,20+,21?,22?,23-,26+,27-,28+,29+,30-/m0/s1	N/A	(4aS,6aS,6bR,8R,9R,10R,11R,12aR,14bS)-8,10,11-trihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CCMSLIB00004717899	GNPS
